Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/liter of wastewater),Proportion of Population Fully Vaccinated
94111,2/17/23,794,3620,0, , 
94111,2/16/23,794,3620,0, , 
94111,2/15/23,794,3620,1, , 
94111,2/14/23,793,3620,0,281538.8,1
94111,2/13/23,793,3620,0, , 
94111,2/12/23,793,3620,1, , 
94111,2/11/23,792,3620,1, , 
94111,2/10/23,791,3620,0, , 
94111,2/9/23,791,3620,0, , 
94111,2/8/23,791,3620,1, , 
94111,2/7/23,790,3620,0,382391.9,1
94111,2/6/23,790,3620,17, , 
94111,2/5/23,773,3620,0, , 
94111,2/4/23,773,3620,0, , 
94111,2/3/23,773,3620,0, , 
94111,2/2/23,773,3620,0, , 
94111,2/1/23,773,3620,0, , 
94111,1/31/23,773,3620,0,191283.5,1
94111,1/30/23,773,3620,0, , 
94111,1/29/23,773,3620,0, , 
94111,1/28/23,773,3620,0, , 
94111,1/27/23,773,3620,1, , 
94111,1/26/23,772,3620,1,591790.5, 
94111,1/25/23,771,3620,0, , 
94111,1/24/23,771,3620,0, ,1
94111,1/23/23,771,3620,0, , 
94111,1/22/23,771,3620,1, , 
94111,1/21/23,770,3620,0, , 
94111,1/20/23,770,3620,0, , 
94111,1/19/23,770,3620,0,236889.1347, 
94111,1/18/23,770,3620,1,166858.5078, 
94111,1/17/23,769,3620,0, ,1
94111,1/16/23,769,3620,1, , 
94111,1/15/23,768,3620,1, , 
94111,1/14/23,767,3620,1, , 
94111,1/13/23,766,3620,0, , 
94111,1/12/23,766,3620,1,263944.8, 
94111,1/11/23,765,3620,0, , 
94111,1/10/23,765,3620,2, ,1
94111,1/9/23,763,3620,0, , 
94111,1/8/23,763,3620,0, , 
94111,1/7/23,763,3620,0, , 
94111,1/6/23,763,3620,0, , 
94111,1/5/23,763,3620,0,1191928.589, 
94111,1/4/23,763,3620,1,1402354.655, 
94111,1/3/23,762,3620,0, ,1
94111,1/2/23,762,3620,0, , 
94111,1/1/23,762,3620,0, , 
94111,12/31/22,762,3620,2, , 
94111,12/30/22,760,3620,1, , 
94111,12/29/22,759,3620,0,905688.8428, 
94111,12/28/22,759,3620,4,852109.4971, 
94111,12/27/22,755,3620,0, ,1
94111,12/26/22,755,3620,0, , 
94111,12/25/22,755,3620,1, , 
94111,12/24/22,754,3620,1, , 
94111,12/23/22,753,3620,0, , 
94111,12/22/22,753,3620,0,5437630.208, 
94111,12/21/22,753,3620,0,490874.7559, 
94111,12/20/22,753,3620,1, ,1
94111,12/19/22,752,3620,0, , 
94111,12/18/22,752,3620,1, , 
94111,12/17/22,751,3620,0, , 
94111,12/16/22,751,3620,1, , 
94111,12/15/22,750,3620,0,636909.4, 
94111,12/14/22,750,3620,1,467307.4, 
94111,12/13/22,749,3620,2,195230.7,1
94111,12/12/22,747,3620,0, , 
94111,12/11/22,747,3620,0, , 
94111,12/10/22,747,3620,2, , 
94111,12/9/22,745,3620,0, , 
94111,12/8/22,745,3620,0,600958.5978, 
94111,12/7/22,745,3620,0,965132.9, 
94111,12/6/22,745,3620,2,708129.3538,1
94111,12/5/22,743,3620,0, , 
94111,12/4/22,743,3620,0, , 
94111,12/3/22,743,3620,0, , 
94111,12/2/22,743,3620,0, , 
94111,12/1/22,743,3620,0,865286.7839, 
94111,11/30/22,743,3620,1,3140122.314, 
94111,11/29/22,742,3620,3,2168603.149,1
94111,11/28/22,739,3620,0, , 
94111,11/27/22,739,3620,0, , 
94111,11/26/22,739,3620,1, , 
94111,11/25/22,738,3620,0, , 
94111,11/24/22,738,3620,0, , 
94111,11/23/22,738,3620,0,1293603.353, 
94111,11/22/22,738,3620,0,1009881.775,1
94111,11/21/22,738,3620,1, , 
94111,11/20/22,737,3620,1, , 
94111,11/19/22,736,3620,0, , 
94111,11/18/22,736,3620,0, , 
94111,11/17/22,736,3620,0,1323188.4, 
94111,11/16/22,736,3620,0,1674690.511, 
94111,11/15/22,736,3620,0,878026.001,1
94111,11/14/22,736,3620,0, , 
94111,11/13/22,736,3620,2, , 
94111,11/12/22,734,3620,1, , 
94111,11/11/22,733,3620,0, , 
94111,11/10/22,733,3620,1,117403.122, 
94111,11/9/22,732,3620,0,187029.6478, 
94111,11/8/22,732,3620,0,106467.8,1
94111,11/7/22,732,3620,4, , 
94111,11/6/22,728,3620,0, , 
94111,11/5/22,728,3620,6, , 
94111,11/4/22,722,3620,2, , 
94111,11/3/22,720,3620,2,558029.1, 
94111,11/2/22,718,3620,0,196487.5387, 
94111,11/1/22,718,3620,1,1074117.839,1
94111,10/31/22,717,3620,2, , 
94111,10/30/22,715,3620,1, , 
94111,10/29/22,714,3620,1, , 
94111,10/28/22,713,3620,0, , 
94111,10/27/22,713,3620,0,455123.7386, 
94111,10/26/22,713,3620,0,252172.8, 
94111,10/25/22,713,3620,0,132666.4,1
94111,10/24/22,713,3620,0, , 
94111,10/23/22,713,3620,0, , 
94111,10/22/22,713,3620,0, , 
94111,10/21/22,713,3620,0, , 
94111,10/20/22,713,3620,0,354202.6, 
94111,10/19/22,713,3620,0,197851.2, 
94111,10/18/22,713,3620,0,166654.7,1
94111,10/17/22,713,3620,0, , 
94111,10/16/22,713,3620,0, , 
94111,10/15/22,713,3620,0, , 
94111,10/14/22,713,3620,0, , 
94111,10/13/22,713,3620,0,345360.8398, 
94111,10/12/22,713,3620,1,594080, 
94111,10/11/22,712,3620,0, ,1
94111,10/10/22,712,3620,0, , 
94111,10/9/22,712,3620,2, , 
94111,10/8/22,710,3620,0, , 
94111,10/7/22,710,3620,0, , 
94111,10/6/22,710,3620,2,223576.6667, 
94111,10/5/22,708,3620,1,514623.0006, 
94111,10/4/22,707,3620,0,398473.8246,1
94111,10/3/22,707,3620,0, , 
94111,10/2/22,707,3620,0, , 
94111,10/1/22,707,3620,1, , 
94111,9/30/22,706,3620,0, , 
94111,9/29/22,706,3620,2,2630807.536, 
94111,9/28/22,704,3620,4,236410.3181, 
94111,9/27/22,700,3620,1,208091.3511,1
94111,9/26/22,699,3620,0, , 
94111,9/25/22,699,3620,0, , 
94111,9/24/22,699,3620,0, , 
94111,9/23/22,699,3620,0, , 
94111,9/22/22,699,3620,0,1340095.886, 
94111,9/21/22,699,3620,0,113307.0628, 
