Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
94954,2/17/23,8148,38414,0, , 
94954,2/16/23,8148,38414,4,8252074.115, 
94954,2/15/23,8144,38414,7,18635503.34, 
94954,2/14/23,8137,38414,6,14549507.51,0.837035
94954,2/13/23,8131,38414,0, , 
94954,2/12/23,8131,38414,0, , 
94954,2/11/23,8131,38414,4, , 
94954,2/10/23,8127,38414,3, , 
94954,2/9/23,8124,38414,2, , 
94954,2/8/23,8122,38414,3,20950705.97, 
94954,2/7/23,8119,38414,5,22525197.02,0.836958
94954,2/6/23,8114,38414,0,32450120.71, 
94954,2/5/23,8114,38414,0, , 
94954,2/4/23,8114,38414,1, , 
94954,2/3/23,8113,38414,15, , 
94954,2/2/23,8113,38414,12,82466371.99, 
94954,2/1/23,8111,38414,2,27742682.63, 
94954,1/31/23,8109,38414,2,10690224.77,0.836777
94954,1/30/23,8107,38414,0, , 
94954,1/29/23,8107,38414,0, , 
94954,1/28/23,8107,38414,2, , 
94954,1/27/23,8105,38414,3, , 
94954,1/26/23,8102,38414,2,9563273.113, 
94954,1/25/23,8100,38414,0, , 
94954,1/24/23,8100,38414,10,2847819.216,0.836416
94954,1/23/23,8090,38414,0,33589702.08, 
94954,1/22/23,8090,38414,0, , 
94954,1/21/23,8090,38414,1, , 
94954,1/20/23,8089,38414,4,4566450.734, 
94954,1/19/23,8085,38414,5,6489855.957, 
94954,1/18/23,8080,38414,2,19441456.18, 
94954,1/17/23,8078,38414,4, ,0.836287
94954,1/16/23,8074,38414,0, , 
94954,1/15/23,8074,38414,0, , 
94954,1/14/23,8074,38414,4, , 
94954,1/13/23,8070,38414,1,12664869.05, 
94954,1/12/23,8069,38414,3, , 
94954,1/11/23,8066,38414,2,19389395.26, 
94954,1/10/23,8064,38414,5,6319243.901,0.836158
94954,1/9/23,8059,38414,0, , 
94954,1/8/23,8059,38414,0, , 
94954,1/7/23,8059,38414,0, , 
94954,1/6/23,8059,38414,10, , 
94954,1/5/23,8049,38414,5,10995956.1, 
