Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/liter of wastewater),Proportion of Population Fully Vaccinated
94124,11/3/22,12940,35363,9,272079.9, 
94124,11/2/22,12931,35363,0,418144.9, 
94124,11/1/22,12931,35363,3,353639.5467,0.993146
94124,10/31/22,12928,35363,8,514775.4, 
94124,10/30/22,12920,35363,7,361566.5, 
94124,10/29/22,12913,35363,9, , 
94124,10/28/22,12904,35363,1, , 
94124,10/27/22,12903,35363,1,329634.0739, 
94124,10/26/22,12902,35363,2,416117.7979, 
94124,10/25/22,12900,35363,3,281784.3119,0.992615
94124,10/24/22,12897,35363,0,332336.6699, 
94124,10/23/22,12897,35363,5,401767.334, 
94124,10/22/22,12892,35363,6, , 
94124,10/21/22,12886,35363,0, , 
94124,10/20/22,12886,35363,1,271572.4, 
94124,10/19/22,12885,35363,5,300847.5, 
94124,10/18/22,12880,35363,5,180957.4,0.991636
94124,10/17/22,12875,35363,6,233379.5675, 
94124,10/16/22,12869,35363,3,219257.0801, 
94124,10/15/22,12866,35363,4, , 
94124,10/14/22,12862,35363,3, , 
94124,10/13/22,12859,35363,2,331184.3567, 
94124,10/12/22,12857,35363,9,329150, 
94124,10/11/22,12848,35363,0, ,0.99102
94124,10/10/22,12848,35363,2,297313.3333, 
94124,10/9/22,12846,35363,6,240680, 
94124,10/8/22,12840,35363,10, , 
94124,10/7/22,12830,35363,2, , 
94124,10/6/22,12828,35363,0,450943.3333, 
94124,10/5/22,12828,35363,2,424351.037, 
94124,10/4/22,12826,35363,5,1222449.796,0.990824
94124,10/3/22,12821,35363,4,351404.6273, 
94124,10/2/22,12817,35363,2,295593.6685, 
94124,10/1/22,12815,35363,7, , 
94124,9/30/22,12808,35363,0, , 
94124,9/29/22,12808,35363,2,361864.4409, 
94124,9/28/22,12806,35363,77,285941.0066, 
94124,9/27/22,12729,35363,5,252979.2671,0.990181
94124,9/26/22,12724,35363,3,294179.5673, 
94124,9/25/22,12721,35363,1,308985.5362, 
94124,9/24/22,12720,35363,3, , 
94124,9/23/22,12717,35363,2, , 
94124,9/22/22,12715,35363,0,263644.2108, 
94124,9/21/22,12715,35363,1,265881.2764, 
94124,9/20/22,12714,35363,4,165199.6613,0.989314
94124,9/19/22,12710,35363,0,143224.1974, 
94124,9/18/22,12710,35363,5,157178.6143, 
94124,9/17/22,12705,35363,0, , 
94124,9/16/22,12705,35363,2, , 
94124,9/15/22,12703,35363,0,332229.0751, 
94124,9/14/22,12703,35363,0,349881.0018, 
94124,9/13/22,12703,35363,5,244873.3775,0.988223
94124,9/12/22,12698,35363,2,323241.984, 
94124,9/11/22,12696,35363,2,332254.3233, 
94124,9/10/22,12694,35363,0, , 
94124,9/9/22,12694,35363,1, , 
94124,9/8/22,12693,35363,2,680862.1216, 
94124,9/7/22,12691,35363,11,680272.2982, 
94124,9/6/22,12680,35363,0, ,0.987132
94124,9/5/22,12680,35363,5,174848.7142, 
94124,9/4/22,12675,35363,6,265811.381, 
94124,9/3/22,12669,35363,12, , 
94124,9/2/22,12657,35363,8, , 
94124,9/1/22,12649,35363,4,700537.9639, 
94124,8/31/22,12645,35363,6,426058.9905, 
94124,8/30/22,12639,35363,7,657037.4349,0.986516
94124,8/29/22,12632,35363,8,437550.1302, 
94124,8/28/22,12624,35363,8,493170.4203, 
94124,8/27/22,12616,35363,13, , 
94124,8/26/22,12603,35363,3, , 
94124,8/25/22,12600,35363,7,735205.0171, 
94124,8/24/22,12593,35363,10,527270.4468, 
94124,8/23/22,12583,35363,23,309033.7982,0.985313
94124,8/22/22,12560,35363,9,363127.7618, 
94124,8/21/22,12551,35363,10,352616.394, 
94124,8/20/22,12541,35363,20, , 
94124,8/19/22,12521,35363,5, , 
94124,8/18/22,12516,35363,7,847589.8031, 
94124,8/17/22,12509,35363,9,615268.5547, 
94124,8/16/22,12500,35363,6,547850.1383,0.984167
94124,8/15/22,12494,35363,12,363577.2603, 
94124,8/14/22,12482,35363,20,339572.1029, 
94124,8/13/22,12462,35363,15, , 
94124,8/12/22,12447,35363,8, , 
94124,8/11/22,12439,35363,7,518521.637, 
94124,8/10/22,12432,35363,14,571642.863, 
94124,8/9/22,12418,35363,13,833972.1883,0.982712
94124,8/8/22,12405,35363,22,402692.5049, 
94124,8/7/22,12383,35363,12,500927.1749, 
94124,8/6/22,12371,35363,25, , 
94124,8/5/22,12346,35363,10, , 
94124,8/4/22,12336,35363,11,1765114.502, 
94124,8/3/22,12325,35363,11,1319863.322, 
94124,8/2/22,12314,35363,29,814509.8267,0.981621
94124,8/1/22,12285,35363,21,738500.8748, 
94124,7/31/22,12264,35363,16,1270014.404, 
94124,7/30/22,12248,35363,22, , 
94124,7/29/22,12226,35363,6, , 
94124,7/28/22,12220,35363,14,846679.6061, 
94124,7/27/22,12206,35363,22,1458970.052, 
94124,7/26/22,12184,35363,42,1605919.556,0.980306
94124,7/25/22,12142,35363,12,785889.2415, 
94124,7/24/22,12130,35363,23,742288.0656, 
94124,7/23/22,12107,35363,32, , 
94124,7/22/22,12075,35363,10, , 
94124,7/21/22,12065,35363,15,1646923.665, 
94124,7/20/22,12050,35363,24,1500136.475, 
94124,7/19/22,12026,35363,36,1163314.982,0.979243
94124,7/18/22,11990,35363,8,971559.2448, 
94124,7/17/22,11982,35363,32,781060.7707, 
94124,7/16/22,11950,35363,42, , 
94124,7/15/22,11908,35363,12, , 
94124,7/14/22,11896,35363,238,3145119.141, 
94124,7/13/22,11658,35363,23,2937241.781, 
94124,7/12/22,11635,35363,49,1841782.959,0.97832
94124,7/11/22,11586,35363,6,1126895.06, 
94124,7/10/22,11580,35363,40,1226712.85, 
94124,7/9/22,11540,35363,17, , 
94124,7/8/22,11523,35363,3, , 
94124,7/7/22,11520,35363,12,2153050.537, 
94124,7/6/22,11508,35363,67,1599576.945, 
94124,7/5/22,11441,35363,0,1226684.001,0.977481
94124,7/4/22,11441,35363,55, , 
94124,7/3/22,11386,35363,0,1195329.386, 
94124,7/2/22,11386,35363,37, , 
94124,7/1/22,11349,35363,12, , 
94124,6/30/22,11337,35363,23,473569.2139, 
94124,6/29/22,11314,35363,24,1182093.424, 
94124,6/28/22,11290,35363,39,935567.688,0.976781
94124,6/27/22,11251,35363,6,405400.0346, 
94124,6/26/22,11245,35363,29,987158.02, 
94124,6/25/22,11216,35363,24, , 
94124,6/24/22,11192,35363,11, , 
94124,6/23/22,11181,35363,16,1400632.08, 
94124,6/22/22,11165,35363,0,1106006.388, 
94124,6/21/22,11165,35363,74, ,0.975858
94124,6/20/22,11091,35363,0,956853.8208, 
94124,6/19/22,11091,35363,24,1064960.693, 
94124,6/18/22,11067,35363,34, , 
94124,6/17/22,11033,35363,19, , 
94124,6/16/22,11014,35363,17,1792335.083, 
94124,6/15/22,10997,35363,25,2300734.049, 
94124,6/14/22,10972,35363,36,784405.9041,0.975215
94124,6/13/22,10936,35363,31,966334.3709, 
94124,6/12/22,10905,35363,24,668923.9095, 
94124,6/11/22,10881,35363,28, , 
94124,6/10/22,10853,35363,11, , 
94124,6/9/22,10842,35363,9,1093536.987, 
94124,6/8/22,10833,35363,26,2107605.062, 
94124,6/7/22,10807,35363,39,3339577.311,0.974347
94124,6/6/22,10768,35363,16,788459.7575, 
94124,6/5/22,10752,35363,35,592106.6284, 
94124,6/4/22,10717,35363,23, , 
94124,6/3/22,10694,35363,14, , 
94124,6/2/22,10680,35363,14,1753682.414, 
94124,6/1/22,10666,35363,78,1268015.788, 
94124,5/31/22,10588,35363,0,1049769.124,0.973312
94124,5/30/22,10588,35363,14,2123737.712, 
94124,5/29/22,10574,35363,26, , 
94124,5/28/22,10548,35363,28, , 
94124,5/27/22,10520,35363,7, , 
94124,5/26/22,10513,35363,16, , 
94124,5/25/22,10497,35363,29,844350.5859, 
94124,5/24/22,10468,35363,51, ,0.972473
94124,5/23/22,10417,35363,21,490373.7386, 
94124,5/22/22,10396,35363,38,383196.7163, 
94124,5/21/22,10358,35363,37, , 
94124,5/20/22,10321,35363,14, , 
94124,5/19/22,10307,35363,32,603156.6976, 
94124,5/18/22,10275,35363,10,834977.0711, 
94124,5/17/22,10265,35363,33,1557147.38,0.971606
94124,5/16/22,10232,35363,26,604317.4032, 
94124,5/15/22,10206,35363,23,1000261.983, 
94124,5/14/22,10183,35363,28, , 
94124,5/13/22,10155,35363,3, , 
94124,5/12/22,10152,35363,34,800626.9124, 
94124,5/11/22,10118,35363,12,821883.2804, 
94124,5/10/22,10106,35363,31,697731.6691,0.970739
94124,5/9/22,10075,35363,12,704803.3854, 
94124,5/8/22,10063,35363,14,1406083.293, 
94124,5/7/22,10049,35363,21, , 
94124,5/6/22,10028,35363,2, , 
94124,5/5/22,10026,35363,6,955311.3403, 
94124,5/4/22,10020,35363,6,934170.7357, 
94124,5/3/22,10014,35363,22,449340.3117,0.9699
94124,5/2/22,9992,35363,11,498495.1884, 
94124,5/1/22,9981,35363,9,616797.994, 
94124,4/30/22,9972,35363,25, , 
94124,4/29/22,9947,35363,5, , 
94124,4/28/22,9942,35363,10,404655.4769, 
94124,4/27/22,9932,35363,13,175931.7971, 
94124,4/26/22,9919,35363,10,279240.2649,0.96906
94124,4/25/22,9909,35363,4,130437.8236, 
94124,4/24/22,9905,35363,14,142849.0301, 
94124,4/23/22,9891,35363,10, , 
94124,4/22/22,9881,35363,1, , 
94124,4/21/22,9880,35363,6,320790.8732, 
94124,4/20/22,9874,35363,7,273068.4102, 
94124,4/19/22,9867,35363,3,141363.4033,0.967913
94124,4/18/22,9864,35363,4,162430.0766, 
94124,4/17/22,9860,35363,8,124536.4997, 
94124,4/16/22,9852,35363,9, , 
94124,4/15/22,9843,35363,4, , 
94124,4/14/22,9839,35363,6,259899.7091, 
94124,4/13/22,9833,35363,1,50106.42226, 
94124,4/12/22,9832,35363,7,82349.72382,0.967046
94124,4/11/22,9825,35363,3,85440.50232, 
94124,4/10/22,9822,35363,2,141826.8382, 
94124,4/9/22,9820,35363,8, , 
94124,4/8/22,9812,35363,0, , 
94124,4/7/22,9812,35363,0,87863.05237, 
94124,4/6/22,9812,35363,0,85895.99207, 
94124,4/5/22,9812,35363,3,26178.49223,0.965703
94124,4/4/22,9809,35363,3,174709.6171, 
94124,4/3/22,9806,35363,4,44132.55387, 
94124,4/2/22,9802,35363,7, , 
94124,4/1/22,9795,35363,4, , 
94124,3/31/22,9791,35363,3,20859.00688, 
94124,3/30/22,9788,35363,2,10475.00674, 
94124,3/29/22,9786,35363,5,3257.269859,0.964528
94124,3/28/22,9781,35363,3,9326.484044, 
94124,3/27/22,9778,35363,5,67039.15405, 
94124,3/26/22,9773,35363,1, , 
94124,3/25/22,9772,35363,0, , 
94124,3/24/22,9772,35363,3,8179.536819, 
94124,3/23/22,9769,35363,1,121380.4843, 
94124,3/22/22,9768,35363,4,4889.532407,0.96285
94124,3/21/22,9764,35363,4,46143.19838, 
94124,3/20/22,9760,35363,1,40485.20335, 
94124,3/19/22,9759,35363,1, , 
94124,3/18/22,9758,35363,4, , 
94124,3/17/22,9754,35363,2,2882.620573, 
94124,3/16/22,9752,35363,1,53572.58826, 
94124,3/15/22,9751,35363,3,5389.012814,0.960416
94124,3/14/22,9748,35363,2,29361.58006, 
94124,3/13/22,9746,35363,1,39248.1719, 
94124,3/12/22,9745,35363,2, , 
94124,3/11/22,9743,35363,7, , 
94124,3/10/22,9736,35363,-25,6961.384535, 
94124,3/9/22,9761,35363,0,20487.22391, 
94124,3/8/22,9761,35363,-7,74289.97294,0.958542
94124,3/7/22,9768,35363,3,24593.57433, 
94124,3/6/22,9765,35363,5,44145.2418, 
94124,3/5/22,9760,35363,3, , 
94124,3/4/22,9757,35363,1, , 
94124,3/3/22,9756,35363,0, , 
94124,3/2/22,9756,35363,1,59515.60997, 
94124,3/1/22,9755,35363,1, ,0.955968
94124,2/28/22,9754,35363,4,79369.99611, 
94124,2/27/22,9750,35363,8,37905.05254, 
94124,2/26/22,9742,35363,2, , 
94124,2/25/22,9740,35363,18, , 
94124,2/24/22,9722,35363,5, , 
94124,2/23/22,9717,35363,22,193855.5138, 
94124,2/22/22,9695,35363,0, ,0.953311
94124,2/21/22,9695,35363,13,25629.03829, 
94124,2/20/22,9682,35363,12,41808.19028, 
94124,2/19/22,9670,35363,20, , 
94124,2/18/22,9650,35363,7, , 
94124,2/17/22,9643,35363,0, , 
94124,2/16/22,9643,35363,17,60018.20713, 
94124,2/15/22,9626,35363,24, ,0.948471
94124,2/14/22,9602,35363,9,54367.47958, 
94124,2/13/22,9593,35363,20,56822.25568, 
94124,2/12/22,9573,35363,31, , 
94124,2/11/22,9542,35363,43, , 
94124,2/10/22,9499,35363,4, , 
94124,2/9/22,9495,35363,122,75919.71673, 
94124,2/8/22,9373,35363,42, ,0.942988
94124,2/7/22,9331,35363,7,68570.63843, 
94124,2/6/22,9324,35363,27,136874.2186, 
94124,2/5/22,9297,35363,0, , 
94124,2/4/22,9297,35363,51, , 
94124,2/3/22,9246,35363,1638, , 
94124,2/2/22,7608,35363,35,195660.5739, 
94124,2/1/22,7573,35363,-1527, ,0.936162
94124,1/31/22,9100,35363,14,83235.5428, 
94124,1/30/22,9086,35363,63,213196.8227, 
94124,1/29/22,9023,35363,93, , 
94124,1/28/22,8930,35363,31, , 
94124,1/27/22,8899,35363,56, , 
94124,1/26/22,8843,35363,90,438711.9649, 
94124,1/25/22,8753,35363,238, ,0.928861
94124,1/24/22,8515,35363,25,293779.3036, 
94124,1/23/22,8490,35363,121,305457.2553, 
94124,1/22/22,8369,35363,356, , 
94124,1/21/22,8013,35363,84, , 
94124,1/20/22,7929,35363,173, , 
94124,1/19/22,7756,35363,929,705422.9244, 
94124,1/18/22,6827,35363,0, ,0.922763
94124,1/17/22,6827,35363,8,811311.4795, 
94124,1/16/22,6819,35363,27,639469.7322, 
94124,1/15/22,6792,35363,42, , 
94124,1/14/22,6750,35363,104, , 
94124,1/13/22,6646,35363,66, , 
94124,1/12/22,6580,35363,79,471054.7777, 
94124,1/11/22,6501,35363,352, ,0.91756
94124,1/10/22,6149,35363,10,653429.3324, 
94124,1/9/22,6139,35363,52,755498.0174, 
94124,1/8/22,6087,35363,173, , 
94124,1/7/22,5914,35363,73, , 
94124,1/6/22,5841,35363,25, , 
94124,1/5/22,5816,35363,69,1172775.922, 
94124,1/4/22,5747,35363,210, ,0.909167
94124,1/3/22,5537,35363,0,906096.6234, 
94124,1/2/22,5537,35363,76,641482.8234, 
94124,1/1/22,5461,35363,78, , 
94124,12/31/21,5383,35363,32, , 
94124,12/30/21,5351,35363,12, , 
94124,12/29/21,5339,35363,17,273097.1588, 
94124,12/28/21,5322,35363,65, ,0.903488
94124,12/27/21,5257,35363,0,175962.3523, 
94124,12/26/21,5257,35363,32,172551.1158, 
94124,12/25/21,5225,35363,20, , 
94124,12/24/21,5205,35363,4, , 
94124,12/23/21,5201,35363,9, , 
94124,12/22/21,5192,35363,12,180011.8756, 
94124,12/21/21,5180,35363,13, ,0.897949
94124,12/20/21,5167,35363,4, , 
94124,12/19/21,5163,35363,7,162024.4269, 
94124,12/18/21,5156,35363,3, , 
94124,12/17/21,5153,35363,12, , 
94124,12/16/21,5141,35363,43, , 
94124,12/15/21,5098,35363,0,147516.5562, 
94124,12/14/21,5098,35363,0, ,0.890005
94124,12/13/21,5098,35363,0,24798.55526, 
94124,12/12/21,5098,35363,0,131514.6223, 
94124,12/11/21,5098,35363,0, , 
94124,12/10/21,5098,35363,0, , 
94124,12/9/21,5098,35363,0, , 
94124,12/8/21,5098,35363,0,89627.94665, 
94124,12/7/21,5098,35363,8, ,0.87957
94124,12/6/21,5090,35363,2,64401.01053, 
94124,12/5/21,5088,35363,5,66586.30749, 
94124,12/4/21,5083,35363,2, , 
94124,12/3/21,5081,35363,1, , 
94124,12/2/21,5080,35363,2, , 
94124,12/1/21,5078,35363,2,75304.96378, 
94124,11/30/21,5076,35363,1, ,0.869528
94124,11/29/21,5075,35363,2,54991.0539, 
94124,11/28/21,5073,35363,0,82886.94902, 
94124,11/27/21,5073,35363,3, , 
94124,11/26/21,5070,35363,0, , 
94124,11/25/21,5070,35363,1, , 
94124,11/24/21,5069,35363,2, , 
94124,11/23/21,5067,35363,7, ,0.864073
94124,11/22/21,5060,35363,0,43879.32519, 
94124,11/21/21,5060,35363,4,40075.15188, 
94124,11/20/21,5056,35363,4, , 
94124,11/19/21,5052,35363,1, , 
94124,11/18/21,5051,35363,0, , 
94124,11/17/21,5051,35363,0,55629.32842, 
94124,11/16/21,5051,35363,3, ,0.860576
94124,11/15/21,5048,35363,1,34487.36703, 
94124,11/14/21,5047,35363,7,32810.17086, 
94124,11/13/21,5040,35363,6, , 
94124,11/12/21,5034,35363,1, , 
94124,11/11/21,5033,35363,2, , 
94124,11/10/21,5031,35363,5,54144.18538, 
94124,11/9/21,5026,35363,9, ,0.857079
94124,11/8/21,5017,35363,3,47889.15103, 
94124,11/7/21,5014,35363,3,62242.00828, 
94124,11/6/21,5011,35363,6, , 
94124,11/5/21,5005,35363,1, , 
94124,11/4/21,5004,35363,0, , 
94124,11/3/21,5004,35363,1,77519.83685, 
94124,11/2/21,5003,35363,6, ,0.852575
94124,11/1/21,4997,35363,1,21957.10714, 
94124,10/31/21,4996,35363,2,37676.04978, 
94124,10/30/21,4994,35363,5, , 
94124,10/29/21,4989,35363,1, , 
94124,10/28/21,4988,35363,3, , 
94124,10/27/21,4985,35363,3,31729.74662, 
94124,10/26/21,4982,35363,7, ,0.847763
94124,10/25/21,4975,35363,3,11380.90832, 
94124,10/24/21,4972,35363,6,9183.790604, 
94124,10/23/21,4966,35363,24, , 
94124,10/22/21,4942,35363,0, , 
94124,10/21/21,4942,35363,0, , 
94124,10/20/21,4942,35363,0,56486.48193, 
94124,10/19/21,4942,35363,0, ,0.843008
94124,10/18/21,4942,35363,0,66214.83391, 
94124,10/17/21,4942,35363,0,45550.65549, 
94124,10/16/21,4942,35363,0, , 
94124,10/15/21,4942,35363,0, , 
94124,10/14/21,4942,35363,0, , 
94124,10/13/21,4942,35363,2,64323.36412, 
94124,10/12/21,4940,35363,16, ,0.837105
94124,10/11/21,4924,35363,3,54941.50794, 
94124,10/10/21,4921,35363,2,27386.9005, 
94124,10/9/21,4919,35363,5, , 
94124,10/8/21,4914,35363,0, , 
94124,10/7/21,4914,35363,4, , 
94124,10/6/21,4910,35363,4,274215.982, 
94124,10/5/21,4906,35363,9, ,0.831147
94124,10/4/21,4897,35363,4,65975.77539, 
94124,10/3/21,4893,35363,5,132509.5969, 
94124,10/2/21,4888,35363,21, , 
94124,10/1/21,4867,35363,0, , 
94124,9/30/21,4867,35363,0, , 
94124,9/29/21,4867,35363,4,176958.6567, 
94124,9/28/21,4863,35363,12, ,0.823482
94124,9/27/21,4851,35363,3,91344.94802, 
94124,9/26/21,4848,35363,3,73876.9365, 
94124,9/25/21,4845,35363,4, , 
94124,9/24/21,4841,35363,39, , 
94124,9/23/21,4802,35363,0, , 
94124,9/22/21,4802,35363,0,60924.5974, 
94124,9/21/21,4802,35363,0, ,0.815957
94124,9/20/21,4802,35363,0,22678.1389, 
94124,9/19/21,4802,35363,4,106818.1879, 
94124,9/18/21,4798,35363,1, , 
94124,9/17/21,4797,35363,4, , 
94124,9/16/21,4793,35363,5, , 
94124,9/15/21,4788,35363,4,155741.9507, 
94124,9/14/21,4784,35363,21, ,0.806557
94124,9/13/21,4763,35363,8,187904.7307, 
94124,9/12/21,4755,35363,14,113767.0799, 
94124,9/11/21,4741,35363,7, , 
94124,9/10/21,4734,35363,5, , 
94124,9/9/21,4729,35363,8, , 
94124,9/8/21,4721,35363,21,81383.21342, 
94124,9/7/21,4700,35363,0, ,0.794948
94124,9/6/21,4700,35363,1,242107.5216, 
94124,9/5/21,4699,35363,15,103496.304, 
94124,9/4/21,4684,35363,0, , 
94124,9/3/21,4684,35363,6, , 
94124,9/2/21,4678,35363,22, , 
94124,9/1/21,4656,35363,10,155502.1281, 
94124,8/31/21,4646,35363,0, ,0.784737
94124,8/30/21,4646,35363,8,128042.1872, 
94124,8/29/21,4638,35363,9,82074.3141, 
94124,8/28/21,4629,35363,19, , 
94124,8/27/21,4610,35363,31, , 
94124,8/26/21,4579,35363,5, , 
94124,8/25/21,4574,35363,19,137290.7862, 
94124,8/24/21,4555,35363,37,362115.5836,0.774555
94124,8/23/21,4518,35363,8,34142.99198, 
94124,8/22/21,4510,35363,60,168080.366, 
94124,8/21/21,4450,35363,0,212667.9824, 
94124,8/20/21,4450,35363,0, , 
94124,8/19/21,4450,35363,0, , 
94124,8/18/21,4450,35363,15,207973.0237, 
94124,8/17/21,4435,35363,18,129188.9198,0.765938
94124,8/16/21,4417,35363,10,152464.4319, 
94124,8/15/21,4407,35363,81,185653.0105, 
94124,8/14/21,4326,35363,0,138688.6807, 
94124,8/13/21,4326,35363,0, , 
94124,8/12/21,4326,35363,0, , 
94124,8/11/21,4326,35363,0,194073.8436, 
94124,8/10/21,4326,35363,28,261359.7734,0.757098
94124,8/9/21,4298,35363,15,243657.2313, 
94124,8/8/21,4283,35363,6,208613.8442, 
94124,8/7/21,4277,35363,24,172808.998, 
94124,8/6/21,4253,35363,14, , 
94124,8/5/21,4239,35363,12, , 
94124,8/4/21,4227,35363,53,333394.0839, 
94124,8/3/21,4174,35363,3,318040.2843,0.749601
94124,8/2/21,4171,35363,9,465586.4473, 
94124,8/1/21,4162,35363,25,377681.6763, 
94124,7/31/21,4137,35363,19,499348.0773, 
94124,7/30/21,4118,35363,10, , 
94124,7/29/21,4108,35363,0, , 
94124,7/28/21,4108,35363,36,935755.1738, 
94124,7/27/21,4072,35363,25,450281.4853,0.742888
94124,7/26/21,4047,35363,17,88149.25375, 
94124,7/25/21,4030,35363,26,261575.3674, 
94124,7/24/21,4004,35363,19,248889.611, 
94124,7/23/21,3985,35363,0, , 
94124,7/22/21,3985,35363,18, , 
94124,7/21/21,3967,35363,6,210974.955, 
94124,7/20/21,3961,35363,11,73918.77244,0.735362
94124,7/19/21,3950,35363,8,110402.1269, 
94124,7/18/21,3942,35363,8,110989.1772, 
94124,7/17/21,3934,35363,11,209025.8259, 
94124,7/16/21,3923,35363,2, , 
94124,7/15/21,3921,35363,4, , 
94124,7/14/21,3917,35363,12,123367.7423, 
94124,7/13/21,3905,35363,19,70120.97353,0.726942
94124,7/12/21,3886,35363,6,82615.12304, 
94124,7/11/21,3880,35363,8,35573.96685, 
94124,7/10/21,3872,35363,0,69327.13995, 
94124,7/9/21,3872,35363,4, , 
94124,7/8/21,3868,35363,2, , 
94124,7/7/21,3866,35363,9, , 
94124,7/6/21,3857,35363,0, ,0.717711
94124,7/5/21,3857,35363,4,24942.88348, 
94124,7/4/21,3853,35363,2,61198.24994, 
