Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
94577,12/2/22,11514,48666,31, , 
94577,12/1/22,11483,48666,0,1402655.423, 
94577,11/30/22,11483,48666,18,385329.8297, 
94577,11/29/22,11465,48666,49,114398.8666,0.870245
94577,11/28/22,11416,48666,0, , 
94577,11/27/22,11416,48666,0, , 
94577,11/26/22,11416,48666,0, , 
94577,11/25/22,11416,48666,0, , 
94577,11/24/22,11416,48666,1811,141528.2448, 
94577,11/23/22,9605,48666,-1791,322446.8115, 
94577,11/22/22,11396,48666,0,471276.49,0.870014
94577,11/21/22,11396,48666,18, , 
94577,11/20/22,11378,48666,0, , 
94577,11/19/22,11378,48666,0, , 
94577,11/18/22,11378,48666,18, , 
94577,11/17/22,11360,48666,24,190001.4579, 
94577,11/16/22,11336,48666,0,455330.0907, 
94577,11/15/22,11336,48666,0,92685.14248,0.869741
94577,11/14/22,11336,48666,17, , 
94577,11/13/22,11319,48666,0, , 
94577,11/12/22,11319,48666,0, , 
94577,11/11/22,11319,48666,0, , 
94577,11/10/22,11319,48666,25,75828.15004, 
94577,11/9/22,11294,48666,26,149344.5896, 
94577,11/8/22,11268,48666,0,33267.54667,0.869385
94577,11/7/22,11268,48666,3, , 
94577,11/6/22,11265,48666,0, , 
94577,11/5/22,11265,48666,1753, , 
94577,11/4/22,9512,48666,-1745, , 
94577,11/3/22,11257,48666,10,1153658.815, 
94577,11/2/22,11247,48666,0,106482.6633, 
94577,11/1/22,11247,48666,1,105585.6787,0.86907
94577,10/31/22,11246,48666,27, , 
94577,10/30/22,11219,48666,0, , 
94577,10/29/22,11219,48666,0, , 
94577,10/28/22,11219,48666,0, , 
94577,10/27/22,11219,48666,14,86903.58943, 
94577,10/26/22,11205,48666,11,22761.39449, 
94577,10/25/22,11194,48666,0,19692.90683,0.868504
94577,10/24/22,11194,48666,0, , 
94577,10/23/22,11194,48666,0, , 
94577,10/22/22,11194,48666,0, , 
94577,10/21/22,11194,48666,806, , 
94577,10/20/22,10388,48666,-789,39979.35574, 
94577,10/19/22,11177,48666,0,147700.0993, 
94577,10/18/22,11177,48666,19,43621.56502,0.868147
94577,10/17/22,11158,48666,0, , 
94577,10/16/22,11158,48666,0, , 
94577,10/15/22,11158,48666,0, , 
94577,10/14/22,11158,48666,3556, , 
94577,10/13/22,7602,48666,-3539,210869.0897, 
94577,10/12/22,11141,48666,0,271001.7002, 
94577,10/11/22,11141,48666,19,115040.0442,0.86777
94577,10/10/22,11122,48666,0, , 
94577,10/9/22,11122,48666,0, , 
94577,10/8/22,11122,48666,0, , 
94577,10/7/22,11122,48666,12, , 
94577,10/6/22,11110,48666,-1008,44021.73559, 
94577,10/5/22,12118,48666,3663,112056.5971, 
94577,10/4/22,8455,48666,-2642,83485.49277,0.867329
94577,10/3/22,11097,48666,0, , 
94577,10/2/22,11097,48666,0, , 
94577,10/1/22,11097,48666,0, , 
94577,9/30/22,11097,48666,9, , 
94577,9/29/22,11088,48666,8,25297.45117, 
94577,9/28/22,11080,48666,7,59956.94741, 
94577,9/27/22,11073,48666,8,101421.1154,0.8667
94577,9/26/22,11065,48666,8, , 
94577,9/25/22,11057,48666,0, , 
94577,9/24/22,11057,48666,0, , 
94577,9/23/22,11057,48666,15, , 
94577,9/22/22,11042,48666,-122, , 
94577,9/21/22,11164,48666,-37, , 
94577,9/20/22,11201,48666,-144, ,0.866113
94577,9/19/22,11345,48666,163, , 
94577,9/18/22,11182,48666,0, , 
94577,9/17/22,11182,48666,0, , 
94577,9/16/22,11182,48666,86, , 
94577,9/15/22,11096,48666,44, , 
94577,9/14/22,11052,48666,89, , 
94577,9/13/22,10963,48666,0, ,0.865022
94577,9/12/22,10963,48666,4, , 
94577,9/11/22,10959,48666,0, , 
94577,9/10/22,10959,48666,0, , 
94577,9/9/22,10959,48666,16, , 
94577,9/8/22,10943,48666,0, , 
94577,9/7/22,10943,48666,25, , 
94577,9/6/22,10918,48666,0, ,0.864163
94577,9/5/22,10918,48666,0, , 
94577,9/4/22,10918,48666,0, , 
94577,9/3/22,10918,48666,0, , 
94577,9/2/22,10918,48666,0, , 
94577,9/1/22,10918,48666,30, , 
94577,8/31/22,10888,48666,7, , 
94577,8/30/22,10881,48666,4, ,0.863533
94577,8/29/22,10877,48666,30, , 
94577,8/28/22,10847,48666,0, , 
94577,8/27/22,10847,48666,0, , 
94577,8/26/22,10847,48666,10, , 
94577,8/25/22,10837,48666,68, , 
94577,8/24/22,10769,48666,0, , 
94577,8/23/22,10769,48666,0, ,0.862653
94577,8/22/22,10769,48666,0, , 
94577,8/21/22,10769,48666,0, , 
94577,8/20/22,10769,48666,0, , 
94577,8/19/22,10769,48666,18, , 
94577,8/18/22,10751,48666,14, , 
94577,8/17/22,10737,48666,18, , 
94577,8/16/22,10719,48666,35, ,0.861541
94577,8/15/22,10684,48666,0, , 
94577,8/14/22,10684,48666,0, , 
94577,8/13/22,10684,48666,-1, , 
94577,8/12/22,10685,48666,20, , 
94577,8/11/22,10665,48666,0, , 
94577,8/10/22,10665,48666,3, , 
94577,8/9/22,10662,48666,11, ,0.860325
94577,8/8/22,10651,48666,50, , 
94577,8/7/22,10601,48666,0, , 
94577,8/6/22,10601,48666,0, , 
94577,8/5/22,10601,48666,29, , 
94577,8/4/22,10572,48666,0, , 
94577,8/3/22,10572,48666,8, , 
94577,8/2/22,10564,48666,0, ,0.858668
94577,8/1/22,10564,48666,88, , 
94577,7/31/22,10476,48666,0, , 
94577,7/30/22,10476,48666,0, , 
94577,7/29/22,10476,48666,0, , 
94577,7/28/22,10476,48666,37, , 
94577,7/27/22,10439,48666,0, , 
94577,7/26/22,10439,48666,80, ,0.856675
94577,7/25/22,10359,48666,0, , 
94577,7/24/22,10359,48666,0, , 
94577,7/23/22,10359,48666,0, , 
94577,7/22/22,10359,48666,-3, , 
94577,7/21/22,10362,48666,35, , 
94577,7/20/22,10327,48666,110, , 
94577,7/19/22,10217,48666,0, ,0.854662
94577,7/18/22,10217,48666,0, , 
94577,7/17/22,10217,48666,0, , 
94577,7/16/22,10217,48666,0, , 
94577,7/15/22,10217,48666,0, , 
94577,7/14/22,10217,48666,18, , 
94577,7/13/22,10199,48666,3, , 
94577,7/12/22,10196,48666,113, ,0.854264
94577,7/11/22,10083,48666,0, , 
94577,7/10/22,10083,48666,0, , 
94577,7/9/22,10083,48666,0, , 
94577,7/8/22,10083,48666,53, , 
94577,7/7/22,10030,48666,0, , 
94577,7/6/22,10030,48666,71, , 
94577,7/5/22,9959,48666,0, ,0.853467
94577,7/4/22,9959,48666,25, , 
94577,7/3/22,9934,48666,0, , 
94577,7/2/22,9934,48666,-2, , 
94577,7/1/22,9936,48666,0, , 
94577,6/30/22,9936,48666,46, , 
94577,6/29/22,9890,48666,13, , 
94577,6/28/22,9877,48666,106, ,0.853068
94577,6/27/22,9771,48666,0, , 
94577,6/26/22,9771,48666,0, , 
94577,6/25/22,9771,48666,32, , 
94577,6/24/22,9739,48666,0, , 
94577,6/23/22,9739,48666,36, , 
94577,6/22/22,9703,48666,0, , 
94577,6/21/22,9703,48666,64, ,0.852502
94577,6/20/22,9639,48666,1, , 
94577,6/19/22,9638,48666,0, , 
94577,6/18/22,9638,48666,44, , 
94577,6/17/22,9594,48666,0, , 
94577,6/16/22,9594,48666,389, , 
94577,6/15/22,9205,48666,0, , 
94577,6/14/22,9205,48666,0, ,0.85202
94577,6/13/22,9205,48666,0, , 
94577,6/12/22,9205,48666,0, , 
94577,6/11/22,9205,48666,0, , 
94577,6/10/22,9205,48666,0, , 
94577,6/9/22,9205,48666,0, , 
94577,6/8/22,9205,48666,0, , 
94577,6/7/22,9205,48666,0, ,0.851663
94577,6/6/22,9205,48666,0, , 
94577,6/5/22,9205,48666,0, , 
94577,6/4/22,9205,48666,0, , 
94577,6/3/22,9205,48666,0, , 
94577,6/2/22,9205,48666,165, , 
94577,6/1/22,9040,48666,-124, , 
94577,5/31/22,9164,48666,49, ,0.851034
94577,5/30/22,9115,48666,-22, , 
94577,5/29/22,9137,48666,47, , 
94577,5/28/22,9090,48666,0, , 
94577,5/27/22,9090,48666,69, , 
94577,5/26/22,9021,48666,38, , 
94577,5/25/22,8983,48666,65, , 
94577,5/24/22,8918,48666,0, ,0.8503
94577,5/23/22,8918,48666,-6, , 
94577,5/22/22,8924,48666,26, , 
94577,5/21/22,8898,48666,119, , 
94577,5/20/22,8779,48666,0, , 
94577,5/19/22,8779,48666,-29, , 
94577,5/18/22,8808,48666,18, , 
94577,5/17/22,8790,48666,13, ,0.849776
94577,5/16/22,8777,48666,22, , 
94577,5/15/22,8755,48666,24, , 
94577,5/14/22,8731,48666,16, , 
94577,5/13/22,8715,48666,34, , 
94577,5/12/22,8681,48666,23, , 
94577,5/11/22,8658,48666,10, , 
94577,5/10/22,8648,48666,11, ,0.849104
94577,5/9/22,8637,48666,10, , 
94577,5/8/22,8627,48666,19, , 
94577,5/7/22,8608,48666,22, , 
94577,5/6/22,8586,48666,24, , 
94577,5/5/22,8562,48666,13, , 
94577,5/4/22,8549,48666,14, , 
94577,5/3/22,8535,48666,14, ,0.848559
94577,5/2/22,8521,48666,14, , 
94577,5/1/22,8507,48666,0, , 
94577,4/30/22,8507,48666,37, , 
94577,4/29/22,8470,48666,0, , 
94577,4/28/22,8470,48666,23, , 
94577,4/27/22,8447,48666,0, , 
94577,4/26/22,8447,48666,34, ,0.847909
94577,4/25/22,8413,48666,26, , 
94577,4/24/22,8387,48666,0, , 
94577,4/23/22,8387,48666,0, , 
94577,4/22/22,8387,48666,3, , 
94577,4/21/22,8384,48666,8, , 
94577,4/20/22,8376,48666,6, , 
94577,4/19/22,8370,48666,8, ,0.847217
94577,4/18/22,8362,48666,5, , 
94577,4/17/22,8357,48666,7, , 
94577,4/16/22,8350,48666,0, , 
94577,4/15/22,8350,48666,6, , 
94577,4/14/22,8344,48666,14, , 
94577,4/13/22,8330,48666,0, , 
94577,4/12/22,8330,48666,7, ,0.846378
94577,4/11/22,8323,48666,5, , 
94577,4/10/22,8318,48666,5, , 
94577,4/9/22,8313,48666,0, , 
94577,4/8/22,8313,48666,8, , 
94577,4/7/22,8305,48666,0, , 
94577,4/6/22,8305,48666,0, , 
94577,4/5/22,8305,48666,6, ,0.845518
94577,4/4/22,8299,48666,0, , 
94577,4/3/22,8299,48666,0, , 
94577,4/2/22,8299,48666,0, , 
94577,4/1/22,8299,48666,0, , 
94577,3/31/22,8299,48666,10, , 
94577,3/30/22,8289,48666,-1, , 
94577,3/29/22,8290,48666,9, ,0.844512
94577,3/28/22,8281,48666,0, , 
94577,3/27/22,8281,48666,-1, , 
94577,3/26/22,8282,48666,0, , 
94577,3/25/22,8282,48666,7, , 
94577,3/24/22,8275,48666,15, , 
94577,3/23/22,8260,48666,0, , 
94577,3/22/22,8260,48666,4, ,0.84361
94577,3/21/22,8256,48666,2, , 
94577,3/20/22,8254,48666,0, , 
94577,3/19/22,8254,48666,14, , 
94577,3/18/22,8240,48666,5, , 
94577,3/17/22,8235,48666,22, , 
94577,3/16/22,8213,48666,0, , 
94577,3/15/22,8213,48666,0, ,0.842351
94577,3/14/22,8213,48666,0, , 
94577,3/13/22,8213,48666,0, , 
94577,3/12/22,8213,48666,0, , 
94577,3/11/22,8213,48666,40, , 
94577,3/10/22,8173,48666,-26, , 
94577,3/9/22,8199,48666,-6, , 
94577,3/8/22,8205,48666,-3, ,0.840946
94577,3/7/22,8208,48666,3, , 
94577,3/6/22,8205,48666,9, , 
94577,3/5/22,8196,48666,0, , 
94577,3/4/22,8196,48666,-3, , 
94577,3/3/22,8199,48666,37, , 
94577,3/2/22,8162,48666,0, , 
94577,3/1/22,8162,48666,104, ,0.839331
94577,2/28/22,8058,48666,0, , 
94577,2/27/22,8058,48666,0, , 
94577,2/26/22,8058,48666,0, , 
94577,2/25/22,8058,48666,0, , 
94577,2/24/22,8058,48666,0, , 
94577,2/23/22,8058,48666,0, , 
94577,2/22/22,8058,48666,0, ,0.837066
94577,2/21/22,8058,48666,0, , 
94577,2/20/22,8058,48666,147, , 
94577,2/19/22,7911,48666,0, , 
94577,2/18/22,7911,48666,0, , 
94577,2/17/22,7911,48666,0, , 
94577,2/16/22,7911,48666,0, , 
94577,2/15/22,7911,48666,-57, ,0.834109
94577,2/14/22,7968,48666,17, , 
94577,2/13/22,7951,48666,20, , 
94577,2/12/22,7931,48666,21, , 
94577,2/11/22,7910,48666,0, , 
94577,2/10/22,7910,48666,53, , 
94577,2/9/22,7857,48666,0, , 
94577,2/8/22,7857,48666,43, ,0.830355
94577,2/7/22,7814,48666,0, , 
94577,2/6/22,7814,48666,13, , 
94577,2/5/22,7801,48666,35, , 
94577,2/4/22,7766,48666,58, , 
94577,2/3/22,7708,48666,189, , 
94577,2/2/22,7519,48666,-89, , 
94577,2/1/22,7608,48666,369, ,0.825133
94577,1/31/22,7239,48666,40, , 
94577,1/30/22,7199,48666,45, , 
94577,1/29/22,7154,48666,77, , 
94577,1/28/22,7077,48666,130, , 
94577,1/27/22,6947,48666,89, , 
94577,1/26/22,6858,48666,160, , 
94577,1/25/22,6698,48666,110, ,0.821106
94577,1/24/22,6588,48666,36, , 
94577,1/23/22,6552,48666,45, , 
94577,1/22/22,6507,48666,147, , 
94577,1/21/22,6360,48666,170, , 
94577,1/20/22,6190,48666,1331, , 
94577,1/19/22,4859,48666,23, , 
94577,1/18/22,4836,48666,29, ,0.816912
94577,1/17/22,4807,48666,-20, , 
94577,1/16/22,4827,48666,53, , 
94577,1/15/22,4774,48666,-10, , 
94577,1/14/22,4784,48666,40, , 
94577,1/13/22,4744,48666,30, , 
94577,1/12/22,4714,48666,34, , 
94577,1/11/22,4680,48666,79, ,0.813179
94577,1/10/22,4601,48666,18, , 
94577,1/9/22,4583,48666,9, , 
94577,1/8/22,4574,48666,36, , 
94577,1/7/22,4538,48666,126, , 
94577,1/6/22,4412,48666,-70, , 
94577,1/5/22,4482,48666,78, , 
94577,1/4/22,4404,48666,0, ,0.807433
94577,1/3/22,4404,48666,71, , 
94577,1/2/22,4333,48666,0, , 
94577,1/1/22,4333,48666,0, , 
94577,12/31/21,4333,48666,26, , 
94577,12/30/21,4307,48666,38, , 
94577,12/29/21,4269,48666,34, , 
94577,12/28/21,4235,48666,34, ,0.803532
94577,12/27/21,4201,48666,37, , 
94577,12/26/21,4164,48666,0, , 
94577,12/25/21,4164,48666,0, , 
94577,12/24/21,4164,48666,31, , 
94577,12/23/21,4133,48666,0, , 
94577,12/22/21,4133,48666,0, , 
94577,12/21/21,4133,48666,29, ,0.797743
94577,12/20/21,4104,48666,0, , 
94577,12/19/21,4104,48666,0, , 
94577,12/18/21,4104,48666,10, , 
94577,12/17/21,4094,48666,11, , 
94577,12/16/21,4083,48666,30, , 
94577,12/15/21,4053,48666,0, , 
94577,12/14/21,4053,48666,0, ,0.791494
94577,12/13/21,4053,48666,0, , 
94577,12/12/21,4053,48666,0, , 
94577,12/11/21,4053,48666,0, , 
94577,12/10/21,4053,48666,0, , 
94577,12/9/21,4053,48666,0, , 
94577,12/8/21,4053,48666,0, , 
94577,12/7/21,4053,48666,6, ,0.782455
94577,12/6/21,4047,48666,5, , 
94577,12/5/21,4042,48666,0, , 
94577,12/4/21,4042,48666,10, , 
94577,12/3/21,4032,48666,4, , 
94577,12/2/21,4028,48666,4, , 
94577,12/1/21,4024,48666,3, , 
94577,11/30/21,4021,48666,0, ,0.77243
94577,11/29/21,4021,48666,3, , 
94577,11/28/21,4018,48666,6, , 
94577,11/27/21,4012,48666,0, , 
94577,11/26/21,4012,48666,0, , 
94577,11/25/21,4012,48666,0, , 
94577,11/24/21,4012,48666,3, , 
94577,11/23/21,4009,48666,5, ,0.76769
94577,11/22/21,4004,48666,7, , 
94577,11/21/21,3997,48666,0, , 
94577,11/20/21,3997,48666,13, , 
94577,11/19/21,3984,48666,19, , 
94577,11/18/21,3965,48666,0, , 
94577,11/17/21,3965,48666,0, , 
94577,11/16/21,3965,48666,0, ,0.76467
94577,11/15/21,3965,48666,13, , 
94577,11/14/21,3952,48666,0, , 
94577,11/13/21,3952,48666,0, , 
94577,11/12/21,3952,48666,4, , 
94577,11/11/21,3948,48666,1, , 
94577,11/10/21,3947,48666,-1, , 
94577,11/9/21,3948,48666,0, ,0.761545
94577,11/8/21,3948,48666,0, , 
94577,11/7/21,3948,48666,-1, , 
94577,11/6/21,3949,48666,27, , 
94577,11/5/21,3922,48666,-16, , 
94577,11/4/21,3938,48666,0, , 
94577,11/3/21,3938,48666,25, , 
94577,11/2/21,3913,48666,0, ,0.758253
94577,11/1/21,3913,48666,0, , 
94577,10/31/21,3913,48666,0, , 
94577,10/30/21,3913,48666,0, , 
94577,10/29/21,3913,48666,3, , 
94577,10/28/21,3910,48666,2, , 
94577,10/27/21,3908,48666,5, , 
94577,10/26/21,3903,48666,4, ,0.75517
94577,10/25/21,3899,48666,7, , 
94577,10/24/21,3892,48666,0, , 
94577,10/23/21,3892,48666,12, , 
94577,10/22/21,3880,48666,0, , 
94577,10/21/21,3880,48666,0, , 
94577,10/20/21,3880,48666,0, , 
94577,10/19/21,3880,48666,0, ,0.751374
94577,10/18/21,3880,48666,0, , 
94577,10/17/21,3880,48666,0, , 
94577,10/16/21,3880,48666,0, , 
94577,10/15/21,3880,48666,0, , 
94577,10/14/21,3880,48666,9, , 
94577,10/13/21,3871,48666,0, , 
94577,10/12/21,3871,48666,2, ,0.747368
94577,10/11/21,3869,48666,-1, , 
94577,10/10/21,3870,48666,0, , 
94577,10/9/21,3870,48666,2, , 
94577,10/8/21,3868,48666,4, , 
94577,10/7/21,3864,48666,1, , 
94577,10/6/21,3863,48666,13, , 
94577,10/5/21,3850,48666,0, ,0.742985
94577,10/4/21,3850,48666,3, , 
94577,10/3/21,3847,48666,14, , 
94577,10/2/21,3833,48666,11, , 
94577,10/1/21,3822,48666,0, , 
94577,9/30/21,3822,48666,3, , 
94577,9/29/21,3819,48666,0, , 
94577,9/28/21,3819,48666,12, ,0.739
94577,9/27/21,3807,48666,0, , 
94577,9/26/21,3807,48666,0, , 
94577,9/25/21,3807,48666,0, , 
94577,9/24/21,3807,48666,22, , 
94577,9/23/21,3785,48666,0, , 
94577,9/22/21,3785,48666,0, , 
94577,9/21/21,3785,48666,0, ,0.734386
94577,9/20/21,3785,48666,0, , 
94577,9/19/21,3785,48666,0, , 
94577,9/18/21,3785,48666,0, , 
94577,9/17/21,3785,48666,7, , 
94577,9/16/21,3778,48666,-7, , 
94577,9/15/21,3785,48666,11, , 
94577,9/14/21,3774,48666,0, ,0.728891
94577,9/13/21,3774,48666,0, , 
94577,9/12/21,3774,48666,9, , 
94577,9/11/21,3765,48666,3, , 
94577,9/10/21,3762,48666,0, , 
94577,9/9/21,3762,48666,14, , 
94577,9/8/21,3748,48666,0, , 
94577,9/7/21,3748,48666,10, ,0.722516
94577,9/6/21,3738,48666,5, , 
94577,9/5/21,3733,48666,12, , 
94577,9/4/21,3721,48666,3, , 
94577,9/3/21,3718,48666,12, , 
94577,9/2/21,3706,48666,66, , 
94577,9/1/21,3640,48666,0, , 
94577,8/31/21,3640,48666,0, ,0.715134
94577,8/30/21,3640,48666,-1, , 
94577,8/29/21,3641,48666,3, , 
94577,8/28/21,3638,48666,18, , 
94577,8/27/21,3620,48666,24, , 
94577,8/26/21,3596,48666,0, , 
94577,8/25/21,3596,48666,42, , 
94577,8/24/21,3554,48666,0, ,0.707227
94577,8/23/21,3554,48666,0, , 
94577,8/22/21,3554,48666,8, , 
94577,8/21/21,3546,48666,47, , 
94577,8/20/21,3499,48666,0, , 
94577,8/19/21,3499,48666,0, , 
94577,8/18/21,3499,48666,7, , 
94577,8/17/21,3492,48666,19, ,0.700432
94577,8/16/21,3473,48666,4, , 
94577,8/15/21,3469,48666,70, , 
94577,8/14/21,3399,48666,0, , 
94577,8/13/21,3399,48666,0, , 
94577,8/12/21,3399,48666,0, , 
94577,8/11/21,3399,48666,0, , 
94577,8/10/21,3399,48666,0, ,0.694665
94577,8/9/21,3399,48666,19, , 
94577,8/8/21,3380,48666,9, , 
94577,8/7/21,3371,48666,0, , 
94577,8/6/21,3371,48666,14, , 
94577,8/5/21,3357,48666,5, , 
94577,8/4/21,3352,48666,24, , 
94577,8/3/21,3328,48666,0, ,0.68982
94577,8/2/21,3328,48666,7, , 
94577,8/1/21,3321,48666,9, , 
94577,7/31/21,3312,48666,31, , 
94577,7/30/21,3281,48666,0, , 
94577,7/29/21,3281,48666,26, , 
94577,7/28/21,3255,48666,0, , 
94577,7/27/21,3255,48666,19, ,0.684241
94577,7/26/21,3236,48666,1, , 
94577,7/25/21,3235,48666,10, , 
94577,7/24/21,3225,48666,18, , 
94577,7/23/21,3207,48666,8, , 
94577,7/22/21,3199,48666,92, , 
94577,7/21/21,3107,48666,0, , 
94577,7/20/21,3107,48666,0, ,0.679523
94577,7/19/21,3107,48666,0, , 
94577,7/18/21,3107,48666,0, , 
94577,7/17/21,3107,48666,0, , 
94577,7/16/21,3107,48666,0, , 
94577,7/15/21,3107,48666,0, , 
94577,7/14/21,3107,48666,0, , 
94577,7/13/21,3107,48666,0, ,0.673441
94577,7/12/21,3107,48666,0, , 
94577,7/11/21,3107,48666,0, , 
94577,7/10/21,3107,48666,0, , 
94577,7/9/21,3107,48666,0, , 
94577,7/8/21,3107,48666,6, , 
94577,7/7/21,3101,48666,11, , 
94577,7/6/21,3090,48666,5, ,0.66587
94577,7/5/21,3085,48666,0, , 
94577,7/4/21,3085,48666,0, , 
94577,7/3/21,3085,48666,1, , 
94577,7/2/21,3084,48666,8, , 
94577,7/1/21,3076,48666,0, , 
94577,6/30/21,3076,48666,2, , 
94577,6/29/21,3074,48666,5, ,0.657019
94577,6/28/21,3069,48666,4, , 
94577,6/27/21,3065,48666,1, , 
94577,6/26/21,3064,48666,1, , 
94577,6/25/21,3063,48666,2, , 
94577,6/24/21,3061,48666,1, , 
94577,6/23/21,3060,48666,0, , 
94577,6/22/21,3060,48666,1, ,0.646407
94577,6/21/21,3059,48666,10, , 
94577,6/20/21,3049,48666,0, , 
94577,6/19/21,3049,48666,1, , 
94577,6/18/21,3048,48666,0, , 
94577,6/17/21,3048,48666,7, , 
94577,6/16/21,3041,48666,0, , 
94577,6/15/21,3041,48666,0, ,0.635187
94577,6/14/21,3041,48666,1, , 
94577,6/13/21,3040,48666,3, , 
94577,6/12/21,3037,48666,0, , 
94577,6/11/21,3037,48666,5, , 
94577,6/10/21,3032,48666,0, , 
94577,6/9/21,3032,48666,0, , 
94577,6/8/21,3032,48666,2, ,0.616144
94577,6/7/21,3030,48666,0, , 
94577,6/6/21,3030,48666,1, , 
94577,6/5/21,3029,48666,0, , 
94577,6/4/21,3029,48666,2, , 
94577,6/3/21,3027,48666,1, , 
94577,6/2/21,3026,48666,0, , 
94577,6/1/21,3026,48666,0, ,0.595025
94577,5/31/21,3026,48666,1, , 
94577,5/30/21,3025,48666,1, , 
94577,5/29/21,3024,48666,0, , 
94577,5/28/21,3024,48666,1, , 
94577,5/27/21,3023,48666,2, , 
94577,5/26/21,3021,48666,1, , 
94577,5/25/21,3020,48666,4, ,0.578478
94577,5/24/21,3016,48666,0, , 
94577,5/23/21,3016,48666,1, , 
94577,5/22/21,3015,48666,0, , 
94577,5/21/21,3015,48666,2, , 
94577,5/20/21,3013,48666,6, , 
94577,5/19/21,3007,48666,7, , 
94577,5/18/21,3000,48666,0, ,0.551047
94577,5/17/21,3000,48666,6, , 
94577,5/16/21,2994,48666,0, , 
94577,5/15/21,2994,48666,0, , 
94577,5/14/21,2994,48666,2, , 
94577,5/13/21,2992,48666,3, , 
94577,5/12/21,2989,48666,3, , 
94577,5/11/21,2986,48666,5, ,0.509857
94577,5/10/21,2981,48666,2, , 
94577,5/9/21,2979,48666,0, , 
94577,5/8/21,2979,48666,3, , 
94577,5/7/21,2976,48666,3, , 
94577,5/6/21,2973,48666,3, , 
94577,5/5/21,2970,48666,1, , 
94577,5/4/21,2969,48666,49, ,0.467975
94577,5/3/21,2920,48666,1, , 
94577,5/2/21,2919,48666,6, , 
94577,5/1/21,2913,48666,4, , 
