Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/liter of wastewater),Proportion of Population Fully Vaccinated
94110,9/6/22,15315,94161,0, ,0.867256
94110,9/5/22,15315,94161,6, , 
94110,9/4/22,15309,94161,5, , 
94110,9/3/22,15304,94161,13, , 
94110,9/2/22,15291,94161,2, , 
94110,9/1/22,15289,94161,2,183013.7533, 
94110,8/31/22,15287,94161,8,21245.75996, 
94110,8/30/22,15279,94161,18,25717.80141,0.866538
94110,8/29/22,15261,94161,9, , 
94110,8/28/22,15252,94161,14, , 
94110,8/27/22,15238,94161,15, , 
94110,8/26/22,15223,94161,8, , 
94110,8/25/22,15215,94161,8,107215.0319, 
94110,8/24/22,15207,94161,10,44912.16914, 
94110,8/23/22,15197,94161,15,79075.78532,0.865543
94110,8/22/22,15182,94161,19, , 
94110,8/21/22,15163,94161,11, , 
94110,8/20/22,15152,94161,29, , 
94110,8/19/22,15123,94161,3, , 
94110,8/18/22,15120,94161,16,163116.1702, 
94110,8/17/22,15104,94161,10,170365.0614, 
94110,8/16/22,15094,94161,13,331638.1022,0.864631
94110,8/15/22,15081,94161,17, , 
94110,8/14/22,15064,94161,6, , 
94110,8/13/22,15058,94161,24, , 
94110,8/12/22,15034,94161,3, , 
94110,8/11/22,15031,94161,16,88418.71643, 
94110,8/10/22,15015,94161,16,97381.92749, 
94110,8/9/22,14999,94161,19,147844.3095,0.863443
94110,8/8/22,14980,94161,16, , 
94110,8/7/22,14964,94161,15, , 
94110,8/6/22,14949,94161,40, , 
94110,8/5/22,14909,94161,18, , 
94110,8/4/22,14891,94161,13,123798.6908, 
94110,8/3/22,14878,94161,23,478226.0946, 
94110,8/2/22,14855,94161,36,502257.6803,0.86202
94110,8/1/22,14819,94161,23, , 
94110,7/31/22,14796,94161,34, , 
94110,7/30/22,14762,94161,34, , 
94110,7/29/22,14728,94161,4, , 
94110,7/28/22,14724,94161,19,370855.7841, 
94110,7/27/22,14705,94161,23,370456.6447, 
94110,7/26/22,14682,94161,47,436689.8397,0.860321
94110,7/25/22,14635,94161,19, , 
94110,7/24/22,14616,94161,30, , 
94110,7/23/22,14586,94161,39, , 
94110,7/22/22,14547,94161,10, , 
94110,7/21/22,14537,94161,13,992267.8223, 
94110,7/20/22,14524,94161,25,928268.1885, 
94110,7/19/22,14499,94161,56,355606.6386,0.858455
94110,7/18/22,14443,94161,12, , 
94110,7/17/22,14431,94161,24, , 
94110,7/16/22,14407,94161,33, , 
94110,7/15/22,14374,94161,8, , 
94110,7/14/22,14366,94161,213,1091294.922, 
94110,7/13/22,14153,94161,21,543380.4118, 
94110,7/12/22,14132,94161,39,264800.8626,0.857875
94110,7/11/22,14093,94161,25, , 
94110,7/10/22,14068,94161,49, , 
94110,7/9/22,14019,94161,23, , 
94110,7/8/22,13996,94161,19, , 
94110,7/7/22,13977,94161,26,2359071.696, 
94110,7/6/22,13951,94161,73,613334.6965, 
94110,7/5/22,13878,94161,0, ,0.85753
94110,7/4/22,13878,94161,69, , 
94110,7/3/22,13809,94161,0, , 
94110,7/2/22,13809,94161,37, , 
94110,7/1/22,13772,94161,20, , 
94110,6/30/22,13752,94161,15,760895.223, 
94110,6/29/22,13737,94161,15,349416.2089, 
94110,6/28/22,13722,94161,64,292989.6495,0.857184
94110,6/27/22,13658,94161,10, , 
94110,6/26/22,13648,94161,30, , 
94110,6/25/22,13618,94161,44, , 
94110,6/24/22,13574,94161,12, , 
94110,6/23/22,13562,94161,6,813503.3162, 
94110,6/22/22,13556,94161,0,713647.4304, 
94110,6/21/22,13556,94161,81, ,0.85677
94110,6/20/22,13475,94161,0, , 
94110,6/19/22,13475,94161,37, , 
94110,6/18/22,13438,94161,30, , 
94110,6/17/22,13408,94161,6, , 
94110,6/16/22,13402,94161,17,546795.3898, 
94110,6/15/22,13385,94161,35,938974.467, 
94110,6/14/22,13350,94161,55,1461059.977,0.8563
94110,6/13/22,13295,94161,36, , 
94110,6/12/22,13259,94161,45, , 
94110,6/11/22,13214,94161,47, , 
94110,6/10/22,13167,94161,22, , 
94110,6/9/22,13145,94161,10,766035.7666, 
94110,6/8/22,13135,94161,25,635879.4759, 
94110,6/7/22,13110,94161,83, ,0.855637
94110,6/6/22,13027,94161,16, , 
94110,6/5/22,13011,94161,44, , 
94110,6/4/22,12967,94161,28, , 
94110,6/3/22,12939,94161,14, , 
94110,6/2/22,12925,94161,12,3679692.871, 
94110,6/1/22,12913,94161,90,567986.8368, 
94110,5/31/22,12823,94161,0, ,0.855153
94110,5/30/22,12823,94161,27, , 
94110,5/29/22,12796,94161,37, , 
94110,5/28/22,12759,94161,46, , 
94110,5/27/22,12713,94161,18, , 
94110,5/26/22,12695,94161,17, , 
94110,5/25/22,12678,94161,44, , 
94110,5/24/22,12634,94161,62, ,0.854615
94110,5/23/22,12572,94161,24, , 
94110,5/22/22,12548,94161,52, , 
94110,5/21/22,12496,94161,46, , 
94110,5/20/22,12450,94161,16, , 
94110,5/19/22,12434,94161,46,653515.7064, 
94110,5/18/22,12388,94161,31,381851.064, 
94110,5/17/22,12357,94161,68,591289.2456,0.854103
94110,5/16/22,12289,94161,33, , 
94110,5/15/22,12256,94161,33, , 
94110,5/14/22,12223,94161,49, , 
94110,5/13/22,12174,94161,12, , 
94110,5/12/22,12162,94161,62,242462.8703, 
94110,5/11/22,12100,94161,23,399071.5637, 
94110,5/10/22,12077,94161,68, ,0.85344
94110,5/9/22,12009,94161,23, , 
94110,5/8/22,11986,94161,16, , 
94110,5/7/22,11970,94161,37, , 
94110,5/6/22,11933,94161,14, , 
94110,5/5/22,11919,94161,4,690898.2544, 
94110,5/4/22,11915,94161,28,139173.1517, 
94110,5/3/22,11887,94161,33,69053.97034,0.852791
94110,5/2/22,11854,94161,16, , 
94110,5/1/22,11838,94161,21, , 
94110,4/30/22,11817,94161,28, , 
94110,4/29/22,11789,94161,14, , 
94110,4/28/22,11775,94161,7,60730.5781, 
94110,4/27/22,11768,94161,16,173849.9349, 
94110,4/26/22,11752,94161,20,288747.5789,0.852224
94110,4/25/22,11732,94161,4, , 
94110,4/24/22,11728,94161,26, , 
94110,4/23/22,11702,94161,14, , 
94110,4/22/22,11688,94161,7, , 
94110,4/21/22,11681,94161,7,270478.3122, 
94110,4/20/22,11674,94161,12,87158.28959, 
94110,4/19/22,11662,94161,17,136510.1166,0.851506
94110,4/18/22,11645,94161,13, , 
94110,4/17/22,11632,94161,13, , 
94110,4/16/22,11619,94161,18, , 
94110,4/15/22,11601,94161,6, , 
94110,4/14/22,11595,94161,3,149081.5175, 
94110,4/13/22,11592,94161,9,113734.1232, 
94110,4/12/22,11583,94161,17,82844.98342,0.85087
94110,4/11/22,11566,94161,11, , 
94110,4/10/22,11555,94161,10, , 
94110,4/9/22,11545,94161,11, , 
94110,4/8/22,11534,94161,6, , 
94110,4/7/22,11528,94161,5,56646.98537, 
94110,4/6/22,11523,94161,9,299679.6265, 
94110,4/5/22,11514,94161,10,17507.99433,0.850014
94110,4/4/22,11504,94161,2, , 
94110,4/3/22,11502,94161,5, , 
94110,4/2/22,11497,94161,14, , 
94110,4/1/22,11483,94161,8, , 
94110,3/31/22,11475,94161,1,1403.065622, 
94110,3/30/22,11474,94161,13,7117.298921, 
94110,3/29/22,11461,94161,12,13337.75314,0.849157
94110,3/28/22,11449,94161,11, , 
94110,3/27/22,11438,94161,13, , 
94110,3/26/22,11425,94161,4, , 
94110,3/25/22,11421,94161,2, , 
94110,3/24/22,11419,94161,6,7659.327825, 
94110,3/23/22,11413,94161,2,2880.559802, 
94110,3/22/22,11411,94161,9,17209.66403,0.848508
94110,3/21/22,11402,94161,4, , 
94110,3/20/22,11398,94161,4, , 
94110,3/19/22,11394,94161,13, , 
94110,3/18/22,11381,94161,6, , 
94110,3/17/22,11375,94161,0,1407.61143, 
94110,3/16/22,11375,94161,6,5707.522233, 
94110,3/15/22,11369,94161,9,11464.09512,0.847651
94110,3/14/22,11360,94161,4, , 
94110,3/13/22,11356,94161,5, , 
94110,3/12/22,11351,94161,3, , 
94110,3/11/22,11348,94161,3, , 
94110,3/10/22,11345,94161,-25,1920.65227, 
94110,3/9/22,11370,94161,9,0, 
94110,3/8/22,11361,94161,3,2446.647644,0.846587
94110,3/7/22,11358,94161,4, , 
94110,3/6/22,11354,94161,9, , 
94110,3/5/22,11345,94161,5, , 
94110,3/4/22,11340,94161,3, , 
94110,3/3/22,11337,94161,-1, , 
94110,3/2/22,11338,94161,6, , 
94110,3/1/22,11332,94161,4, ,0.84562
94110,2/28/22,11328,94161,7, , 
94110,2/27/22,11321,94161,13, , 
94110,2/26/22,11308,94161,5, , 
94110,2/25/22,11303,94161,155, , 
94110,2/24/22,11148,94161,-2, , 
94110,2/23/22,11150,94161,35, , 
94110,2/22/22,11115,94161,0, ,0.84446
94110,2/21/22,11115,94161,7, , 
94110,2/20/22,11108,94161,19, , 
94110,2/19/22,11089,94161,21, , 
94110,2/18/22,11068,94161,5, , 
94110,2/17/22,11063,94161,5, , 
94110,2/16/22,11058,94161,14, , 
94110,2/15/22,11044,94161,36, ,0.842871
94110,2/14/22,11008,94161,15, , 
94110,2/13/22,10993,94161,35, , 
94110,2/12/22,10958,94161,18, , 
94110,2/11/22,10940,94161,40, , 
94110,2/10/22,10900,94161,19, , 
94110,2/9/22,10881,94161,406, , 
94110,2/8/22,10475,94161,86, ,0.841047
94110,2/7/22,10389,94161,15, , 
94110,2/6/22,10374,94161,26, , 
94110,2/5/22,10348,94161,-1, , 
94110,2/4/22,10349,94161,57, , 
94110,2/3/22,10292,94161,1959, , 
94110,2/2/22,8333,94161,48, , 
94110,2/1/22,8285,94161,-1784, ,0.838491
94110,1/31/22,10069,94161,13, , 
94110,1/30/22,10056,94161,56, , 
94110,1/29/22,10000,94161,66, , 
94110,1/28/22,9934,94161,55, , 
94110,1/27/22,9879,94161,45, , 
94110,1/26/22,9834,94161,87, , 
94110,1/25/22,9747,94161,222, ,0.834968
94110,1/24/22,9525,94161,27, , 
94110,1/23/22,9498,94161,92, , 
94110,1/22/22,9406,94161,236, , 
94110,1/21/22,9170,94161,63, , 
94110,1/20/22,9107,94161,115, , 
94110,1/19/22,8992,94161,912, , 
94110,1/18/22,8080,94161,0, ,0.832661
94110,1/17/22,8080,94161,2, , 
94110,1/16/22,8078,94161,30, , 
94110,1/15/22,8048,94161,46, , 
94110,1/14/22,8002,94161,118, , 
94110,1/13/22,7884,94161,82, , 
94110,1/12/22,7802,94161,77, , 
94110,1/11/22,7725,94161,364, ,0.830298
94110,1/10/22,7361,94161,29, , 
94110,1/9/22,7332,94161,76, , 
94110,1/8/22,7256,94161,145, , 
94110,1/7/22,7111,94161,80, , 
94110,1/6/22,7031,94161,25, , 
94110,1/5/22,7006,94161,65, , 
94110,1/4/22,6941,94161,248, ,0.826623
94110,1/3/22,6693,94161,0, , 
94110,1/2/22,6693,94161,129, , 
94110,1/1/22,6564,94161,130, , 
94110,12/31/21,6434,94161,58, , 
94110,12/30/21,6376,94161,20, , 
94110,12/29/21,6356,94161,53, , 
94110,12/28/21,6303,94161,147, ,0.823708
94110,12/27/21,6156,94161,0, , 
94110,12/26/21,6156,94161,46, , 
94110,12/25/21,6110,94161,42, , 
94110,12/24/21,6068,94161,20, , 
94110,12/23/21,6048,94161,11, , 
94110,12/22/21,6037,94161,21, , 
94110,12/21/21,6016,94161,34, ,0.821539
94110,12/20/21,5982,94161,9, , 
94110,12/19/21,5973,94161,14, , 
94110,12/18/21,5959,94161,10, , 
94110,12/17/21,5949,94161,3, , 
94110,12/16/21,5946,94161,48, , 
94110,12/15/21,5898,94161,0, , 
94110,12/14/21,5898,94161,0, ,0.816745
94110,12/13/21,5898,94161,0, , 
94110,12/12/21,5898,94161,0, , 
94110,12/11/21,5898,94161,0, , 
94110,12/10/21,5898,94161,0, , 
94110,12/9/21,5898,94161,0, , 
94110,12/8/21,5898,94161,0, , 
94110,12/7/21,5898,94161,13, ,0.808676
94110,12/6/21,5885,94161,3, , 
94110,12/5/21,5882,94161,5, , 
94110,12/4/21,5877,94161,8, , 
94110,12/3/21,5869,94161,4, , 
94110,12/2/21,5865,94161,0, , 
94110,12/1/21,5865,94161,2, , 
94110,11/30/21,5863,94161,2, ,0.79656
94110,11/29/21,5861,94161,1, , 
94110,11/28/21,5860,94161,3, , 
94110,11/27/21,5857,94161,2, , 
94110,11/26/21,5855,94161,2, , 
94110,11/25/21,5853,94161,3, , 
94110,11/24/21,5850,94161,4, , 
94110,11/23/21,5846,94161,7, ,0.788353
94110,11/22/21,5839,94161,0, , 
94110,11/21/21,5839,94161,8, , 
94110,11/20/21,5831,94161,5, , 
94110,11/19/21,5826,94161,10, , 
94110,11/18/21,5816,94161,0, , 
94110,11/17/21,5816,94161,0, , 
94110,11/16/21,5816,94161,14, ,0.78588
94110,11/15/21,5802,94161,3, , 
94110,11/14/21,5799,94161,7, , 
94110,11/13/21,5792,94161,10, , 
94110,11/12/21,5782,94161,4, , 
94110,11/11/21,5778,94161,5, , 
94110,11/10/21,5773,94161,10, , 
94110,11/9/21,5763,94161,17, ,0.783683
94110,11/8/21,5746,94161,3, , 
94110,11/7/21,5743,94161,5, , 
94110,11/6/21,5738,94161,5, , 
94110,11/5/21,5733,94161,3, , 
94110,11/4/21,5730,94161,1, , 
94110,11/3/21,5729,94161,7, , 
94110,11/2/21,5722,94161,6, ,0.781183
94110,11/1/21,5716,94161,5, , 
94110,10/31/21,5711,94161,5, , 
94110,10/30/21,5706,94161,4, , 
94110,10/29/21,5702,94161,3, , 
94110,10/28/21,5699,94161,2, , 
94110,10/27/21,5697,94161,5, , 
94110,10/26/21,5692,94161,4, ,0.778641
94110,10/25/21,5688,94161,2, , 
94110,10/24/21,5686,94161,1, , 
94110,10/23/21,5685,94161,43, , 
94110,10/22/21,5642,94161,0, , 
94110,10/21/21,5642,94161,0, , 
94110,10/20/21,5642,94161,0, , 
94110,10/19/21,5642,94161,0, ,0.776098
94110,10/18/21,5642,94161,0, , 
94110,10/17/21,5642,94161,0, , 
94110,10/16/21,5642,94161,0, , 
94110,10/15/21,5642,94161,0, , 
94110,10/14/21,5642,94161,0, , 
94110,10/13/21,5642,94161,4, , 
94110,10/12/21,5638,94161,7, ,0.773432
94110,10/11/21,5631,94161,2, , 
94110,10/10/21,5629,94161,7, , 
94110,10/9/21,5622,94161,6, , 
94110,10/8/21,5616,94161,3, , 
94110,10/7/21,5613,94161,7, , 
94110,10/6/21,5606,94161,9, , 
94110,10/5/21,5597,94161,18, ,0.770848
94110,10/4/21,5579,94161,2, , 
94110,10/3/21,5577,94161,8, , 
94110,10/2/21,5569,94161,21, , 
94110,10/1/21,5548,94161,0, , 
94110,9/30/21,5548,94161,0, , 
94110,9/29/21,5548,94161,4, , 
94110,9/28/21,5544,94161,7, ,0.767436
94110,9/27/21,5537,94161,2, , 
94110,9/26/21,5535,94161,4, , 
94110,9/25/21,5531,94161,6, , 
94110,9/24/21,5525,94161,27, , 
94110,9/23/21,5498,94161,0, , 
94110,9/22/21,5498,94161,0, , 
94110,9/21/21,5498,94161,0, ,0.763153
94110,9/20/21,5498,94161,0, , 
94110,9/19/21,5498,94161,8, , 
94110,9/18/21,5490,94161,11, , 
94110,9/17/21,5479,94161,2, , 
94110,9/16/21,5477,94161,10, , 
94110,9/15/21,5467,94161,11, , 
94110,9/14/21,5456,94161,32, ,0.758317
94110,9/13/21,5424,94161,0, , 
94110,9/12/21,5424,94161,12, , 
94110,9/11/21,5412,94161,5, , 
94110,9/10/21,5407,94161,-2, , 
94110,9/9/21,5409,94161,14, , 
94110,9/8/21,5395,94161,24, , 
94110,9/7/21,5371,94161,0, ,0.752984
94110,9/6/21,5371,94161,7, , 
94110,9/5/21,5364,94161,14, , 
94110,9/4/21,5350,94161,0, , 
94110,9/3/21,5350,94161,10, , 
94110,9/2/21,5340,94161,11, , 
94110,9/1/21,5329,94161,53, , 
94110,8/31/21,5276,94161,0, ,0.748384
94110,8/30/21,5276,94161,4, , 
94110,8/29/21,5272,94161,12, , 
94110,8/28/21,5260,94161,13, , 
94110,8/27/21,5247,94161,6, , 
94110,8/26/21,5241,94161,7, , 
94110,8/25/21,5234,94161,12, , 
94110,8/24/21,5222,94161,35, ,0.74312
94110,8/23/21,5187,94161,3, , 
94110,8/22/21,5184,94161,58, , 
94110,8/21/21,5126,94161,0, , 
94110,8/20/21,5126,94161,0, , 
94110,8/19/21,5126,94161,0, , 
94110,8/18/21,5126,94161,17, , 
94110,8/17/21,5109,94161,34, ,0.737151
94110,8/16/21,5075,94161,13, , 
94110,8/15/21,5062,94161,96, , 
94110,8/14/21,4966,94161,0, , 
94110,8/13/21,4966,94161,0, , 
94110,8/12/21,4966,94161,0, , 
94110,8/11/21,4966,94161,0, , 
94110,8/10/21,4966,94161,31, ,0.732095
94110,8/9/21,4935,94161,22, , 
94110,8/8/21,4913,94161,25, , 
94110,8/7/21,4888,94161,32, , 
94110,8/6/21,4856,94161,11, , 
94110,8/5/21,4845,94161,13, , 
94110,8/4/21,4832,94161,88, , 
94110,8/3/21,4744,94161,4, ,0.727687
94110,8/2/21,4740,94161,10, , 
94110,8/1/21,4730,94161,30, , 
94110,7/31/21,4700,94161,25, , 
94110,7/30/21,4675,94161,6, , 
94110,7/29/21,4669,94161,0, , 
94110,7/28/21,4669,94161,31, , 
94110,7/27/21,4638,94161,19, ,0.723611
94110,7/26/21,4619,94161,10, , 
94110,7/25/21,4609,94161,18, , 
94110,7/24/21,4591,94161,16, , 
94110,7/23/21,4575,94161,0, , 
94110,7/22/21,4575,94161,15, , 
94110,7/21/21,4560,94161,10, , 
94110,7/20/21,4550,94161,15, ,0.719881
94110,7/19/21,4535,94161,6, , 
94110,7/18/21,4529,94161,7, , 
94110,7/17/21,4522,94161,7, , 
94110,7/16/21,4515,94161,4, , 
94110,7/15/21,4511,94161,2, , 
94110,7/14/21,4509,94161,5, , 
94110,7/13/21,4504,94161,17, ,0.715488
94110,7/12/21,4487,94161,5, , 
94110,7/11/21,4482,94161,3, , 
94110,7/10/21,4479,94161,3, , 
94110,7/9/21,4476,94161,2, , 
94110,7/8/21,4474,94161,7, , 
94110,7/7/21,4467,94161,12, , 
94110,7/6/21,4455,94161,0, ,0.710251
94110,7/5/21,4455,94161,4, , 
94110,7/4/21,4451,94161,3, , 
94110,7/3/21,4448,94161,7, , 
94110,7/2/21,4441,94161,2, , 
94110,7/1/21,4439,94161,3, , 
94110,6/30/21,4436,94161,2, , 
94110,6/29/21,4434,94161,4, ,0.704946
94110,6/28/21,4430,94161,0, , 
94110,6/27/21,4430,94161,0, , 
94110,6/26/21,4430,94161,2, , 
94110,6/25/21,4428,94161,0, , 
94110,6/24/21,4428,94161,0, , 
94110,6/23/21,4428,94161,3, , 
94110,6/22/21,4425,94161,4, ,0.698038
94110,6/21/21,4421,94161,0, , 
94110,6/20/21,4421,94161,0, , 
94110,6/19/21,4421,94161,3, , 
94110,6/18/21,4418,94161,0, , 
94110,6/17/21,4418,94161,3, , 
94110,6/16/21,4415,94161,0, , 
94110,6/15/21,4415,94161,0, ,0.690343
94110,6/14/21,4415,94161,0, , 
94110,6/13/21,4415,94161,1, , 
94110,6/12/21,4414,94161,0, , 
94110,6/11/21,4414,94161,2, , 
94110,6/10/21,4412,94161,-1, , 
94110,6/9/21,4413,94161,2, , 
94110,6/8/21,4411,94161,3, ,0.677439
94110,6/7/21,4408,94161,1, , 
94110,6/6/21,4407,94161,3, , 
94110,6/5/21,4404,94161,0, , 
94110,6/4/21,4404,94161,2, , 
94110,6/3/21,4402,94161,3, , 
94110,6/2/21,4399,94161,-1, , 
94110,6/1/21,4400,94161,2, ,0.655872
94110,5/31/21,4398,94161,0, , 
94110,5/30/21,4398,94161,0, , 
94110,5/29/21,4398,94161,1, , 
94110,5/28/21,4397,94161,1, , 
94110,5/27/21,4396,94161,0, , 
94110,5/26/21,4396,94161,1, , 
94110,5/25/21,4395,94161,1, ,0.642263
94110,5/24/21,4394,94161,0, , 
94110,5/23/21,4394,94161,2, , 
94110,5/22/21,4392,94161,1, , 
94110,5/21/21,4391,94161,1, , 
94110,5/20/21,4390,94161,2, , 
94110,5/19/21,4388,94161,5, , 
94110,5/18/21,4383,94161,-2, ,0.618762
94110,5/17/21,4385,94161,0, , 
94110,5/16/21,4385,94161,2, , 
94110,5/15/21,4383,94161,8, , 
94110,5/14/21,4375,94161,4, , 
94110,5/13/21,4371,94161,1, , 
94110,5/12/21,4370,94161,1, , 
