Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
94132,10/5/22,4800,31488,2,644223.3333, 
94132,10/4/22,4798,31488,6,138000,0.698976
94132,10/3/22,4792,31488,9,533893.6918, 
94132,10/2/22,4783,31488,1,339716.372, 
94132,10/1/22,4782,31488,5,492000, 
94132,9/30/22,4777,31488,2,125000, 
94132,9/29/22,4775,31488,3,593490.0716, 
94132,9/28/22,4772,31488,39,197000, 
94132,9/27/22,4733,31488,1,170000,0.698594
94132,9/26/22,4732,31488,0,296857.7008, 
94132,9/25/22,4732,31488,0,529998.501, 
94132,9/24/22,4732,31488,1,161000, 
94132,9/23/22,4731,31488,1,270000, 
94132,9/22/22,4730,31488,3,78500, 
94132,9/21/22,4727,31488,1,238842.3157, 
94132,9/20/22,4726,31488,2, ,0.698339
94132,9/19/22,4724,31488,0,341794.6879, 
94132,9/18/22,4724,31488,1,198853.653, 
94132,9/17/22,4723,31488,1,170000, 
94132,9/16/22,4722,31488,1,140000, 
94132,9/15/22,4721,31488,2, , 
94132,9/14/22,4719,31488,3,186000, 
94132,9/13/22,4716,31488,3,256000,0.697703
94132,9/12/22,4713,31488,0,362554.657, 
94132,9/11/22,4713,31488,1,233013.8652, 
94132,9/10/22,4712,31488,2,217887.311, 
94132,9/9/22,4710,31488,2,108066.277, 
94132,9/8/22,4708,31488,2,267748.609, 
94132,9/7/22,4706,31488,4,525916.3411, 
94132,9/6/22,4702,31488,0,240460.178,0.697194
94132,9/5/22,4702,31488,2,409132.3954, 
94132,9/4/22,4700,31488,8,435678.4871, 
94132,9/3/22,4692,31488,4,278574.973, 
94132,9/2/22,4688,31488,3,170576.98, 
94132,9/1/22,4685,31488,4,314251.029, 
94132,8/31/22,4681,31488,5,697776.2044, 
94132,8/30/22,4676,31488,3,232250.315,0.696749
94132,8/29/22,4673,31488,4,808252.95, 
94132,8/28/22,4669,31488,7,482892.6493, 
94132,8/27/22,4662,31488,5,341664.218, 
94132,8/26/22,4657,31488,3,201292.48, 
94132,8/25/22,4654,31488,9,109123.786, 
94132,8/24/22,4645,31488,2, , 
94132,8/23/22,4643,31488,4,456074.27,0.696208
94132,8/22/22,4639,31488,6,385195.873, 
94132,8/21/22,4633,31488,7,489274.9837, 
94132,8/20/22,4626,31488,13,139627.686, 
94132,8/19/22,4613,31488,4,342038.236, 
94132,8/18/22,4609,31488,1,1533244.02, 
94132,8/17/22,4608,31488,5,1111548.584, 
94132,8/16/22,4603,31488,5,306484.067,0.695858
94132,8/15/22,4598,31488,8,544742.0451, 
94132,8/14/22,4590,31488,9,611043.457, 
94132,8/13/22,4581,31488,6,257155.34, 
94132,8/12/22,4575,31488,2,455574.572, 
94132,8/11/22,4573,31488,4, , 
94132,8/10/22,4569,31488,14,661864.8071, 
94132,8/9/22,4555,31488,3,575529.545,0.694777
94132,8/8/22,4552,31488,9,712962.6465, 
94132,8/7/22,4543,31488,9,578181.5796, 
94132,8/6/22,4534,31488,10,1061434.26, 
94132,8/5/22,4524,31488,7,365356.005, 
94132,8/4/22,4517,31488,3,373489.166, 
94132,8/3/22,4514,31488,4,1505046.59, 
94132,8/2/22,4510,31488,8, ,0.69395
94132,8/1/22,4502,31488,8,937362.4471, 
94132,7/31/22,4494,31488,22,1014754.46, 
94132,7/30/22,4472,31488,18,362797.728, 
94132,7/29/22,4454,31488,6,622933.172, 
94132,7/28/22,4448,31488,2,941884.44, 
94132,7/27/22,4446,31488,7,1238605.632, 
94132,7/26/22,4439,31488,12,688068.33,0.693123
94132,7/25/22,4427,31488,4,1314138.509, 
94132,7/24/22,4423,31488,14,899245.1986, 
94132,7/23/22,4409,31488,20,913392.526, 
94132,7/22/22,4389,31488,0,682734.926, 
94132,7/21/22,4389,31488,9,572011.537, 
94132,7/20/22,4380,31488,8,1607911.051, 
94132,7/19/22,4372,31488,17,864015.628,0.692105
94132,7/18/22,4355,31488,6,1572147.135, 
94132,7/17/22,4349,31488,7,1784510.93, 
94132,7/16/22,4342,31488,17,1175992.81, 
94132,7/15/22,4325,31488,3,853300.679, 
94132,7/14/22,4322,31488,81,604541.569, 
94132,7/13/22,4241,31488,11,1570756.877, 
94132,7/12/22,4230,31488,27,706280.23,0.691691
94132,7/11/22,4203,31488,8,2021632.487, 
94132,7/10/22,4195,31488,18,1490739.299, 
94132,7/9/22,4177,31488,14,1394411, 
94132,7/8/22,4163,31488,6,626957.76, 
94132,7/7/22,4157,31488,14,779727.103, 
94132,7/6/22,4143,31488,28,3517558.512, 
94132,7/5/22,4115,31488,0,947860.142,0.691437
94132,7/4/22,4115,31488,26,3004274.984, 
94132,7/3/22,4089,31488,0,1990734.863, 
94132,7/2/22,4089,31488,17,1057308.87, 
94132,7/1/22,4072,31488,5,1023879.6, 
94132,6/30/22,4067,31488,5,1908485.77, 
94132,6/29/22,4062,31488,10,872338.089, 
94132,6/28/22,4052,31488,29,1554998.04,0.691278
94132,6/27/22,4023,31488,6,1002501.729, 
94132,6/26/22,4017,31488,19,2459147.461, 
94132,6/25/22,3998,31488,15,915946.207, 
94132,6/24/22,3983,31488,6,1939238.91, 
94132,6/23/22,3977,31488,13,1263793.51, 
94132,6/22/22,3964,31488,0,1334769.85, 
94132,6/21/22,3964,31488,54,904278.225,0.690959
94132,6/20/22,3910,31488,0,1042510.99, 
94132,6/19/22,3910,31488,16,2056469.686, 
94132,6/18/22,3894,31488,14,767042.7093, 
94132,6/17/22,3880,31488,7,604638.193, 
94132,6/16/22,3873,31488,8,617109.729, 
94132,6/15/22,3865,31488,10,1658468.628, 
94132,6/14/22,3855,31488,25,750802.378,0.690514
94132,6/13/22,3830,31488,8,970355.2043, 
94132,6/12/22,3822,31488,16,1092174.601, 
94132,6/11/22,3806,31488,18,807533.526, 
94132,6/10/22,3788,31488,4,728928.821, 
94132,6/9/22,3784,31488,9,1009453.8, 
94132,6/8/22,3775,31488,19,1681586.711, 
94132,6/7/22,3756,31488,33,439022.973,0.690101
94132,6/6/22,3723,31488,10,1411586.222, 
94132,6/5/22,3713,31488,27,642115.985, 
94132,6/4/22,3686,31488,10,817769.369, 
94132,6/3/22,3676,31488,4,1073000.22, 
94132,6/2/22,3672,31488,7,505670.064, 
94132,6/1/22,3665,31488,32,1886062.907, 
94132,5/31/22,3633,31488,0,310974.231,0.689687
94132,5/30/22,3633,31488,8, , 
94132,5/29/22,3625,31488,15,1457900.09, 
94132,5/28/22,3610,31488,22,1450593.77, 
94132,5/27/22,3588,31488,6,557359.898, 
94132,5/26/22,3582,31488,7,797931.141, 
94132,5/25/22,3575,31488,23,1618490.56, 
94132,5/24/22,3552,31488,23,659529.394,0.689432
94132,5/23/22,3529,31488,8,661356.6691, 
94132,5/22/22,3521,31488,20,526533.881, 
94132,5/21/22,3501,31488,22,734320.73, 
94132,5/20/22,3479,31488,4,1862056.84, 
94132,5/19/22,3475,31488,22,2130545.26, 
94132,5/18/22,3453,31488,11,1890374.186, 
94132,5/17/22,3442,31488,23,574565.118,0.688987
94132,5/16/22,3419,31488,5,975851.4608, 
94132,5/15/22,3414,31488,11,2191792.62, 
94132,5/14/22,3403,31488,22,396303.847, 
94132,5/13/22,3381,31488,6,434802.26, 
94132,5/12/22,3375,31488,22,1673576.782, 
94132,5/11/22,3353,31488,12,856668.465, 
94132,5/10/22,3341,31488,11,471038.003,0.688701
94132,5/9/22,3330,31488,2,1159202.393, 
94132,5/8/22,3328,31488,11,1778663.981, 
94132,5/7/22,3317,31488,12,107832.636, 
94132,5/6/22,3305,31488,4,196314.941, 
94132,5/5/22,3301,31488,6,254205.126, 
94132,5/4/22,3295,31488,6,1022231.323, 
94132,5/3/22,3289,31488,11,235947.538,0.688065
94132,5/2/22,3278,31488,2,1024102.214, 
94132,5/1/22,3276,31488,5,528961.7716, 
94132,4/30/22,3271,31488,10,122091.298, 
94132,4/29/22,3261,31488,1,288282.377, 
94132,4/28/22,3260,31488,3,82172.9543, 
94132,4/27/22,3257,31488,5,655353.7191, 
94132,4/26/22,3252,31488,16,358895.028,0.687524
94132,4/25/22,3236,31488,3,383812.205, 
94132,4/24/22,3233,31488,7,324143.575, 
94132,4/23/22,3226,31488,10,675569.583, 
94132,4/22/22,3216,31488,4,105263.158, 
94132,4/21/22,3212,31488,6,215415.865, 
94132,4/20/22,3206,31488,4,731675.883, 
94132,4/19/22,3202,31488,12,152297.071,0.687174
94132,4/18/22,3190,31488,3,249569.7378, 
94132,4/17/22,3187,31488,5,411827.9317, 
94132,4/16/22,3182,31488,6,106545.176, 
94132,4/15/22,3176,31488,2,201360.66, 
94132,4/14/22,3174,31488,2,75805.4586, 
94132,4/13/22,3172,31488,6,353857.7067, 
94132,4/12/22,3166,31488,4,107957.051,0.686824
94132,4/11/22,3162,31488,3,179973.967, 
94132,4/10/22,3159,31488,7,427863.439, 
94132,4/9/22,3152,31488,10,231176.464, 
94132,4/8/22,3142,31488,0,146532.982, 
94132,4/7/22,3142,31488,2,204397.3948, 
94132,4/6/22,3140,31488,2, , 
94132,4/5/22,3138,31488,2,84377.0951,0.686538
94132,4/4/22,3136,31488,0,138676.618, 
94132,4/3/22,3136,31488,4, , 
94132,4/2/22,3132,31488,4,65706.1907, 
94132,4/1/22,3128,31488,1,39993.8051, 
94132,3/31/22,3127,31488,2, , 
94132,3/30/22,3125,31488,2,49906.9714, 
94132,3/29/22,3123,31488,3,83035.8524,0.685647
94132,3/28/22,3120,31488,1,15212.64998, 
94132,3/27/22,3119,31488,4,96774.7304, 
94132,3/26/22,3115,31488,7,27497.5205, 
94132,3/25/22,3108,31488,0,17165.7147, 
94132,3/24/22,3108,31488,0,14654.0226, 
94132,3/23/22,3108,31488,3,12661.671, 
94132,3/22/22,3105,31488,1,17281.4167,0.685456
94132,3/21/22,3104,31488,3,30605.6983, 
94132,3/20/22,3101,31488,3,8167.47589, 
94132,3/19/22,3098,31488,1,40757.727, 
94132,3/18/22,3097,31488,2,122652.701, 
94132,3/17/22,3095,31488,1,22522.5376, 
94132,3/16/22,3094,31488,3,20949.8457, 
94132,3/15/22,3091,31488,4,29160.1732,0.685074
94132,3/14/22,3087,31488,1,39989.1328, 
94132,3/13/22,3086,31488,0,16805.4417, 
94132,3/12/22,3086,31488,1,41689.1469, 
94132,3/11/22,3085,31488,0,13115.9069, 
94132,3/10/22,3085,31488,-5,47597.1566, 
94132,3/9/22,3090,31488,4,28930.0525, 
94132,3/8/22,3086,31488,-5,36477.1924,0.684438
94132,3/7/22,3091,31488,3,69550.8095, 
94132,3/6/22,3088,31488,7,356848.485, 
94132,3/5/22,3081,31488,3,46006.7446, 
94132,3/4/22,3078,31488,2,119662.868, 
94132,3/3/22,3076,31488,3,85043.1697, 
94132,3/2/22,3073,31488,3,46746.3684, 
94132,3/1/22,3070,31488,3,43718.716,0.683993
94132,2/28/22,3067,31488,3, , 
94132,2/27/22,3064,31488,4,58337.5151, 
94132,2/26/22,3060,31488,8,45910.6275, 
94132,2/25/22,3052,31488,10,40528.136, 
94132,2/24/22,3042,31488,1,67041.0518, 
94132,2/23/22,3041,31488,21,25374.4814, 
94132,2/22/22,3020,31488,0,12349.3518,0.682816
94132,2/21/22,3020,31488,7,11869.0826, 
94132,2/20/22,3013,31488,3,32810.8272, 
94132,2/19/22,3010,31488,3,71081.2164, 
94132,2/18/22,3007,31488,8,71498.1049, 
94132,2/17/22,2999,31488,1,144067.643, 
94132,2/16/22,2998,31488,8, , 
94132,2/15/22,2990,31488,10,154066.673,0.682021
94132,2/14/22,2980,31488,9,99036.3925, 
94132,2/13/22,2971,31488,11,37099.687, 
94132,2/12/22,2960,31488,14,15142.139, 
94132,2/11/22,2946,31488,17,73804.0995, 
94132,2/10/22,2929,31488,8,34889.816, 
94132,2/9/22,2921,31488,89,55150.4268, 
94132,2/8/22,2832,31488,19,82851.6272,0.680494
94132,2/7/22,2813,31488,9,53523.9356, 
94132,2/6/22,2804,31488,13,60252.9659, 
94132,2/5/22,2791,31488,0,54405.3335, 
94132,2/4/22,2791,31488,26,117424.094, 
94132,2/3/22,2765,31488,288,98276.1178, 
94132,2/2/22,2477,31488,18,139412.836, 
94132,2/1/22,2459,31488,-247,99511.4582,0.678331
94132,1/31/22,2706,31488,4, , 
94132,1/30/22,2702,31488,25,237747.425, 
94132,1/29/22,2677,31488,28,92262.3776, 
94132,1/28/22,2649,31488,14,169318.392, 
94132,1/27/22,2635,31488,19,169094.358, 
94132,1/26/22,2616,31488,45,234372.345, 
94132,1/25/22,2571,31488,70,156744.171,0.675881
94132,1/24/22,2501,31488,7,86249.8836, 
