Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
95492,11/23/22,6610,29920,-1, , 
95492,11/22/22,6611,29920,8, ,0.773906
95492,11/21/22,6603,29920,0, , 
95492,11/20/22,6603,29920,0, , 
95492,11/19/22,6603,29920,4, , 
95492,11/18/22,6599,29920,10, , 
95492,11/17/22,6589,29920,0, , 
95492,11/16/22,6589,29920,4, , 
95492,11/15/22,6585,29920,5, ,0.773667
95492,11/14/22,6580,29920,0, , 
95492,11/13/22,6580,29920,0, , 
95492,11/12/22,6580,29920,3, , 
95492,11/11/22,6577,29920,0, , 
95492,11/10/22,6577,29920,3, , 
95492,11/9/22,6574,29920,5, , 
95492,11/8/22,6569,29920,5, ,0.773496
95492,11/7/22,6564,29920,1, , 
95492,11/6/22,6563,29920,0, , 
95492,11/5/22,6563,29920,0, , 
95492,11/4/22,6563,29920,4, , 
95492,11/3/22,6559,29920,4, , 
95492,11/2/22,6555,29920,2, , 
95492,11/1/22,6553,29920,8, ,0.773325
95492,10/31/22,6545,29920,-1, , 
95492,10/30/22,6546,29920,0, , 
95492,10/29/22,6546,29920,5930, , 
95492,10/28/22,616,29920,-5927, , 
95492,10/27/22,6543,29920,3, , 
95492,10/26/22,6540,29920,4, , 
95492,10/25/22,6536,29920,1, ,0.773154
95492,10/24/22,6535,29920,2, , 
95492,10/23/22,6533,29920,0, , 
95492,10/22/22,6533,29920,4, , 
95492,10/21/22,6529,29920,0, , 
95492,10/20/22,6529,29920,3, , 
95492,10/19/22,6526,29920,0, , 
95492,10/18/22,6526,29920,0, ,0.772676
95492,10/17/22,6526,29920,0, , 
95492,10/16/22,6526,29920,0, , 
95492,10/15/22,6526,29920,0, , 
95492,10/14/22,6526,29920,0, , 
95492,10/13/22,6526,29920,-2, , 
95492,10/12/22,6528,29920,3, , 
95492,10/11/22,6525,29920,0, ,0.772369
95492,10/10/22,6525,29920,8, , 
95492,10/9/22,6517,29920,0, , 
95492,10/8/22,6517,29920,0, , 
95492,10/7/22,6517,29920,2, , 
95492,10/6/22,6515,29920,0, , 
95492,10/5/22,6515,29920,0, , 
95492,10/4/22,6515,29920,0, ,0.772061
95492,10/3/22,6515,29920,0, , 
95492,10/2/22,6515,29920,0, , 
95492,10/1/22,6515,29920,0, , 
95492,9/30/22,6515,29920,0, , 
95492,9/29/22,6515,29920,3, , 
95492,9/28/22,6512,29920,5, , 
95492,9/27/22,6507,29920,6, ,0.771788
95492,9/26/22,6501,29920,2, , 
95492,9/25/22,6499,29920,0, , 
95492,9/24/22,6499,29920,5, , 
95492,9/23/22,6494,29920,0, , 
95492,9/22/22,6494,29920,6, , 
95492,9/21/22,6488,29920,0, , 
95492,9/20/22,6488,29920,2, ,0.771309
95492,9/19/22,6486,29920,0, , 
95492,9/18/22,6486,29920,1, , 
95492,9/17/22,6485,29920,2, , 
95492,9/16/22,6483,29920,4, , 
95492,9/15/22,6479,29920,1, , 
95492,9/14/22,6478,29920,0, , 
95492,9/13/22,6478,29920,5, ,0.770831
95492,9/12/22,6473,29920,2, , 
95492,9/11/22,6471,29920,0, , 
95492,9/10/22,6471,29920,0, , 
95492,9/9/22,6471,29920,3, , 
95492,9/8/22,6468,29920,2, , 
95492,9/7/22,6466,29920,5, , 
95492,9/6/22,6461,29920,0, ,0.770285
95492,9/5/22,6461,29920,11, , 
95492,9/4/22,6450,29920,0, , 
95492,9/3/22,6450,29920,7, , 
95492,9/2/22,6443,29920,6, , 
95492,9/1/22,6437,29920,4, , 
95492,8/31/22,6433,29920,2, , 
95492,8/30/22,6431,29920,0, ,0.769943
95492,8/29/22,6431,29920,13, , 
95492,8/28/22,6418,29920,1, , 
95492,8/27/22,6417,29920,1, , 
95492,8/26/22,6416,29920,0, , 
95492,8/25/22,6416,29920,16, , 
95492,8/24/22,6400,29920,0, , 
95492,8/23/22,6400,29920,0, ,0.769226
95492,8/22/22,6400,29920,12, , 
95492,8/21/22,6388,29920,0, , 
95492,8/20/22,6388,29920,0, , 
95492,8/19/22,6388,29920,4, , 
95492,8/18/22,6384,29920,7, , 
95492,8/17/22,6377,29920,6, , 
95492,8/16/22,6371,29920,0, ,0.768337
95492,8/15/22,6371,29920,21, , 
95492,8/14/22,6350,29920,0, , 
95492,8/13/22,6350,29920,0, , 
95492,8/12/22,6350,29920,9, , 
95492,8/11/22,6341,29920,2, , 
95492,8/10/22,6339,29920,8, , 
95492,8/9/22,6331,29920,17, ,0.767278
95492,8/8/22,6314,29920,-1, , 
95492,8/7/22,6315,29920,0, , 
95492,8/6/22,6315,29920,0, , 
95492,8/5/22,6315,29920,12, , 
95492,8/4/22,6303,29920,6, , 
95492,8/3/22,6297,29920,13, , 
95492,8/2/22,6284,29920,-1, ,0.766356
95492,8/1/22,6285,29920,26, , 
95492,7/31/22,6259,29920,0, , 
95492,7/30/22,6259,29920,1, , 
95492,7/29/22,6258,29920,112, , 
95492,7/28/22,6146,29920,0, , 
95492,7/27/22,6146,29920,-62, , 
95492,7/26/22,6208,29920,5, ,0.765638
95492,7/25/22,6203,29920,1, , 
95492,7/24/22,6202,29920,17, , 
95492,7/23/22,6185,29920,0, , 
95492,7/22/22,6185,29920,8, , 
95492,7/21/22,6177,29920,8, , 
95492,7/20/22,6169,29920,6, , 
95492,7/19/22,6163,29920,6, ,0.764989
95492,7/18/22,6157,29920,24, , 
95492,7/17/22,6133,29920,0, , 
95492,7/16/22,6133,29920,0, , 
95492,7/15/22,6133,29920,8, , 
95492,7/14/22,6125,29920,5, , 
95492,7/13/22,6120,29920,16, , 
95492,7/12/22,6104,29920,5, ,0.764716
95492,7/11/22,6099,29920,11, , 
95492,7/10/22,6088,29920,14, , 
95492,7/9/22,6074,29920,0, , 
95492,7/8/22,6074,29920,19, , 
95492,7/7/22,6055,29920,19, , 
95492,7/6/22,6036,29920,4, , 
95492,7/5/22,6032,29920,9, ,0.764374
95492,7/4/22,6023,29920,28, , 
95492,7/3/22,5995,29920,0, , 
95492,7/2/22,5995,29920,0, , 
95492,7/1/22,5995,29920,7, , 
95492,6/30/22,5988,29920,8, , 
95492,6/29/22,5980,29920,13, , 
95492,6/28/22,5967,29920,7, ,0.763862
95492,6/27/22,5960,29920,17, , 
95492,6/26/22,5943,29920,16, , 
95492,6/25/22,5927,29920,0, , 
95492,6/24/22,5927,29920,22, , 
95492,6/23/22,5905,29920,17, , 
95492,6/22/22,5888,29920,13, , 
95492,6/21/22,5875,29920,32, ,0.763759
95492,6/20/22,5843,29920,0, , 
95492,6/19/22,5843,29920,0, , 
95492,6/18/22,5843,29920,25, , 
95492,6/17/22,5818,29920,0, , 
95492,6/16/22,5818,29920,18, , 
95492,6/15/22,5800,29920,13, , 
95492,6/14/22,5787,29920,5, ,0.763281
95492,6/13/22,5782,29920,29, , 
95492,6/12/22,5753,29920,0, , 
95492,6/11/22,5753,29920,0, , 
95492,6/10/22,5753,29920,10, , 
95492,6/9/22,5743,29920,11, , 
95492,6/8/22,5732,29920,7, , 
95492,6/7/22,5725,29920,9, ,0.762905
95492,6/6/22,5716,29920,13, , 
95492,6/5/22,5703,29920,43, , 
95492,6/4/22,5660,29920,0, , 
95492,6/3/22,5660,29920,0, , 
95492,6/2/22,5660,29920,18, , 
95492,6/1/22,5642,29920,0, , 
95492,5/31/22,5642,29920,5, ,0.762324
95492,5/30/22,5637,29920,5, , 
95492,5/29/22,5632,29920,41, , 
95492,5/28/22,5591,29920,0, , 
95492,5/27/22,5591,29920,0, , 
95492,5/26/22,5591,29920,6, , 
95492,5/25/22,5585,29920,26, , 
95492,5/24/22,5559,29920,2, ,0.761915
95492,5/23/22,5557,29920,39, , 
95492,5/22/22,5518,29920,0, , 
95492,5/21/22,5518,29920,0, , 
95492,5/20/22,5518,29920,0, , 
95492,5/19/22,5518,29920,16, , 
95492,5/18/22,5502,29920,13, , 
95492,5/17/22,5489,29920,9, ,0.761402
95492,5/16/22,5480,29920,12, , 
95492,5/15/22,5468,29920,32, , 
95492,5/14/22,5436,29920,0, , 
95492,5/13/22,5436,29920,26, , 
95492,5/12/22,5410,29920,9, , 
95492,5/11/22,5401,29920,9, , 
95492,5/10/22,5392,29920,6, ,0.760924
95492,5/9/22,5386,29920,3, , 
95492,5/8/22,5383,29920,28, , 
95492,5/7/22,5355,29920,0, , 
95492,5/6/22,5355,29920,14, , 
95492,5/5/22,5341,29920,21, , 
95492,5/4/22,5320,29920,16, , 
95492,5/3/22,5304,29920,11, ,0.760548
95492,5/2/22,5293,29920,8, , 
95492,5/1/22,5285,29920,30, , 
95492,4/30/22,5255,29920,0, , 
95492,4/29/22,5255,29920,0, , 
95492,4/28/22,5255,29920,10, , 
95492,4/27/22,5245,29920,10, , 
95492,4/26/22,5235,29920,2, ,0.760206
95492,4/25/22,5233,29920,4, , 
95492,4/24/22,5229,29920,21, , 
95492,4/23/22,5208,29920,0, , 
95492,4/22/22,5208,29920,0, , 
95492,4/21/22,5208,29920,3, , 
95492,4/20/22,5205,29920,2, , 
95492,4/19/22,5203,29920,4, ,0.759352
95492,4/18/22,5199,29920,4, , 
95492,4/17/22,5195,29920,4, , 
95492,4/16/22,5191,29920,0, , 
95492,4/15/22,5191,29920,0, , 
95492,4/14/22,5191,29920,3, , 
95492,4/13/22,5188,29920,7, , 
95492,4/12/22,5181,29920,3, ,0.758771
95492,4/11/22,5178,29920,1, , 
95492,4/10/22,5177,29920,5, , 
95492,4/9/22,5172,29920,0, , 
95492,4/8/22,5172,29920,0, , 
95492,4/7/22,5172,29920,10, , 
95492,4/6/22,5162,29920,4, , 
95492,4/5/22,5158,29920,4, ,0.758054
95492,4/4/22,5154,29920,2, , 
95492,4/3/22,5152,29920,3, , 
95492,4/2/22,5149,29920,0, , 
95492,4/1/22,5149,29920,1, , 
95492,3/31/22,5148,29920,3, , 
95492,3/30/22,5145,29920,2, , 
95492,3/29/22,5143,29920,2, ,0.756995
95492,3/28/22,5141,29920,7, , 
95492,3/27/22,5134,29920,4, , 
95492,3/26/22,5130,29920,0, , 
95492,3/25/22,5130,29920,6, , 
95492,3/24/22,5124,29920,5, , 
95492,3/23/22,5119,29920,0, , 
95492,3/22/22,5119,29920,0, ,0.756312
95492,3/21/22,5119,29920,1, , 
95492,3/20/22,5118,29920,6, , 
95492,3/19/22,5112,29920,0, , 
95492,3/18/22,5112,29920,3, , 
95492,3/17/22,5109,29920,1, , 
95492,3/16/22,5108,29920,2, , 
95492,3/15/22,5106,29920,-2, ,0.755799
95492,3/14/22,5108,29920,4, , 
95492,3/13/22,5104,29920,0, , 
95492,3/12/22,5104,29920,0, , 
95492,3/11/22,5104,29920,4, , 
95492,3/10/22,5100,29920,1, , 
95492,3/9/22,5099,29920,1, , 
95492,3/8/22,5098,29920,2, ,0.754911
95492,3/7/22,5096,29920,5, , 
95492,3/6/22,5091,29920,0, , 
95492,3/5/22,5091,29920,1, , 
95492,3/4/22,5090,29920,0, , 
95492,3/3/22,5090,29920,6, , 
95492,3/2/22,5084,29920,14, , 
95492,3/1/22,5070,29920,6, ,0.753954
95492,2/28/22,5064,29920,0, , 
95492,2/27/22,5064,29920,6, , 
95492,2/26/22,5058,29920,4, , 
95492,2/25/22,5054,29920,18, , 
95492,2/24/22,5036,29920,7, , 
95492,2/23/22,5029,29920,10, , 
95492,2/22/22,5019,29920,6, ,0.752485
95492,2/21/22,5013,29920,3, , 
95492,2/20/22,5010,29920,1, , 
95492,2/19/22,5009,29920,11, , 
95492,2/18/22,4998,29920,12, , 
95492,2/17/22,4986,29920,10, , 
95492,2/16/22,4976,29920,8, , 
95492,2/15/22,4968,29920,8, ,0.750299
95492,2/14/22,4960,29920,7, , 
95492,2/13/22,4953,29920,23, , 
95492,2/12/22,4930,29920,0, , 
95492,2/11/22,4930,29920,14, , 
95492,2/10/22,4916,29920,26, , 
95492,2/9/22,4890,29920,28, , 
95492,2/8/22,4862,29920,19, ,0.7476
95492,2/7/22,4843,29920,-1, , 
95492,2/6/22,4844,29920,20, , 
95492,2/5/22,4824,29920,31, , 
95492,2/4/22,4793,29920,23, , 
95492,2/3/22,4770,29920,37, , 
95492,2/2/22,4733,29920,19, , 
95492,2/1/22,4714,29920,32, ,0.744218
95492,1/31/22,4682,29920,0, , 
95492,1/30/22,4682,29920,29, , 
95492,1/29/22,4653,29920,40, , 
95492,1/28/22,4613,29920,69, , 
95492,1/27/22,4544,29920,52, , 
95492,1/26/22,4492,29920,66, , 
95492,1/25/22,4426,29920,34, ,0.740187
95492,1/24/22,4392,29920,32, , 
95492,1/23/22,4360,29920,79, , 
95492,1/22/22,4281,29920,57, , 
95492,1/21/22,4224,29920,104, , 
95492,1/20/22,4120,29920,60, , 
95492,1/19/22,4060,29920,31, , 
95492,1/18/22,4029,29920,40, ,0.736839
95492,1/17/22,3989,29920,46, , 
95492,1/16/22,3943,29920,113, , 
95492,1/15/22,3830,29920,74, , 
95492,1/14/22,3756,29920,46, , 
95492,1/13/22,3710,29920,109, , 
95492,1/12/22,3601,29920,49, , 
95492,1/11/22,3552,29920,107, ,0.733969
95492,1/10/22,3445,29920,88, , 
95492,1/9/22,3357,29920,368, , 
95492,1/8/22,2989,29920,0, , 
95492,1/7/22,2989,29920,39, , 
95492,1/6/22,2950,29920,38, , 
95492,1/5/22,2912,29920,22, , 
95492,1/4/22,2890,29920,41, ,0.729357
95492,1/3/22,2849,29920,0, , 
95492,1/2/22,2849,29920,18, , 
95492,1/1/22,2831,29920,0, , 
95492,12/31/21,2831,29920,34, , 
95492,12/30/21,2797,29920,31, , 
95492,12/29/21,2766,29920,58, , 
95492,12/28/21,2708,29920,40, ,0.726384
95492,12/27/21,2668,29920,0, , 
95492,12/26/21,2668,29920,0, , 
95492,12/25/21,2668,29920,0, , 
95492,12/24/21,2668,29920,34, , 
95492,12/23/21,2634,29920,0, , 
95492,12/22/21,2634,29920,0, , 
95492,12/21/21,2634,29920,7, ,0.723173
95492,12/20/21,2627,29920,0, , 
95492,12/19/21,2627,29920,0, , 
95492,12/18/21,2627,29920,6, , 
95492,12/17/21,2621,29920,4, , 
95492,12/16/21,2617,29920,60, , 
95492,12/15/21,2557,29920,0, , 
95492,12/14/21,2557,29920,0, ,0.719176
95492,12/13/21,2557,29920,0, , 
95492,12/12/21,2557,29920,0, , 
95492,12/11/21,2557,29920,0, , 
95492,12/10/21,2557,29920,0, , 
95492,12/9/21,2557,29920,0, , 
95492,12/8/21,2557,29920,0, , 
95492,12/7/21,2557,29920,0, ,0.713061
95492,12/6/21,2557,29920,-1, , 
95492,12/5/21,2558,29920,0, , 
95492,12/4/21,2558,29920,5, , 
95492,12/3/21,2553,29920,2, , 
95492,12/2/21,2551,29920,2, , 
95492,12/1/21,2549,29920,2, , 
95492,11/30/21,2547,29920,13, ,0.702675
95492,11/29/21,2534,29920,6, , 
95492,11/28/21,2528,29920,0, , 
95492,11/27/21,2528,29920,0, , 
95492,11/26/21,2528,29920,0, , 
95492,11/25/21,2528,29920,2, , 
95492,11/24/21,2526,29920,2, , 
95492,11/23/21,2524,29920,1, ,0.698302
95492,11/22/21,2523,29920,0, , 
95492,11/21/21,2523,29920,0, , 
95492,11/20/21,2523,29920,7, , 
95492,11/19/21,2516,29920,15, , 
95492,11/18/21,2501,29920,0, , 
95492,11/17/21,2501,29920,0, , 
95492,11/16/21,2501,29920,0, ,0.695945
95492,11/15/21,2501,29920,3, , 
95492,11/14/21,2498,29920,2, , 
95492,11/13/21,2496,29920,0, , 
95492,11/12/21,2496,29920,0, , 
95492,11/11/21,2496,29920,4, , 
95492,11/10/21,2492,29920,5, , 
95492,11/9/21,2487,29920,8, ,0.693792
95492,11/8/21,2479,29920,0, , 
95492,11/7/21,2479,29920,0, , 
95492,11/6/21,2479,29920,7, , 
95492,11/5/21,2472,29920,3, , 
95492,11/4/21,2469,29920,5, , 
95492,11/3/21,2464,29920,2, , 
95492,11/2/21,2462,29920,16, ,0.691299
95492,11/1/21,2446,29920,0, , 
95492,10/31/21,2446,29920,0, , 
95492,10/30/21,2446,29920,6, , 
95492,10/29/21,2440,29920,6, , 
95492,10/28/21,2434,29920,4, , 
95492,10/27/21,2430,29920,2, , 
95492,10/26/21,2428,29920,11, ,0.688668
95492,10/25/21,2417,29920,-1, , 
95492,10/24/21,2418,29920,0, , 
95492,10/23/21,2418,29920,42, , 
95492,10/22/21,2376,29920,0, , 
95492,10/21/21,2376,29920,0, , 
95492,10/20/21,2376,29920,0, , 
95492,10/19/21,2376,29920,0, ,0.685457
95492,10/18/21,2376,29920,0, , 
95492,10/17/21,2376,29920,0, , 
95492,10/16/21,2376,29920,0, , 
95492,10/15/21,2376,29920,0, , 
95492,10/14/21,2376,29920,0, , 
95492,10/13/21,2376,29920,2, , 
95492,10/12/21,2374,29920,13, ,0.683133
95492,10/11/21,2361,29920,0, , 
95492,10/10/21,2361,29920,0, , 
95492,10/9/21,2361,29920,5, , 
95492,10/8/21,2356,29920,3, , 
95492,10/7/21,2353,29920,8, , 
95492,10/6/21,2345,29920,100, , 
95492,10/5/21,2245,29920,0, ,0.679649
95492,10/4/21,2245,29920,0, , 
95492,10/3/21,2245,29920,0, , 
95492,10/2/21,2245,29920,0, , 
95492,10/1/21,2245,29920,0, , 
95492,9/30/21,2245,29920,0, , 
95492,9/29/21,2245,29920,0, , 
95492,9/28/21,2245,29920,0, ,0.676369
95492,9/27/21,2245,29920,0, , 
95492,9/26/21,2245,29920,0, , 
95492,9/25/21,2245,29920,0, , 
95492,9/24/21,2245,29920,0, , 
95492,9/23/21,2245,29920,0, , 
95492,9/22/21,2245,29920,0, , 
95492,9/21/21,2245,29920,0, ,0.672372
95492,9/20/21,2245,29920,0, , 
95492,9/19/21,2245,29920,0, , 
95492,9/18/21,2245,29920,0, , 
95492,9/17/21,2245,29920,0, , 
95492,9/16/21,2245,29920,0, , 
95492,9/15/21,2245,29920,0, , 
95492,9/14/21,2245,29920,0, ,0.667077
95492,9/13/21,2245,29920,0, , 
95492,9/12/21,2245,29920,0, , 
95492,9/11/21,2245,29920,0, , 
95492,9/10/21,2245,29920,0, , 
95492,9/9/21,2245,29920,9, , 
95492,9/8/21,2236,29920,13, , 
95492,9/7/21,2223,29920,16, ,0.660961
95492,9/6/21,2207,29920,0, , 
95492,9/5/21,2207,29920,0, , 
95492,9/4/21,2207,29920,10, , 
95492,9/3/21,2197,29920,25, , 
95492,9/2/21,2172,29920,15, , 
95492,9/1/21,2157,29920,10, , 
95492,8/31/21,2147,29920,18, ,0.654709
95492,8/30/21,2129,29920,1, , 
95492,8/29/21,2128,29920,0, , 
95492,8/28/21,2128,29920,10, , 
95492,8/27/21,2118,29920,9, , 
95492,8/26/21,2109,29920,9, , 
95492,8/25/21,2100,29920,7, , 
95492,8/24/21,2093,29920,7, ,0.645656
95492,8/23/21,2086,29920,8, , 
95492,8/22/21,2078,29920,1, , 
95492,8/21/21,2077,29920,35, , 
95492,8/20/21,2042,29920,0, , 
95492,8/19/21,2042,29920,0, , 
95492,8/18/21,2042,29920,6, , 
95492,8/17/21,2036,29920,7, ,0.639165
95492,8/16/21,2029,29920,15, , 
95492,8/15/21,2014,29920,53, , 
95492,8/14/21,1961,29920,0, , 
95492,8/13/21,1961,29920,0, , 
95492,8/12/21,1961,29920,0, , 
95492,8/11/21,1961,29920,0, , 
95492,8/10/21,1961,29920,0, ,0.633733
95492,8/9/21,1961,29920,12, , 
95492,8/8/21,1949,29920,0, , 
95492,8/7/21,1949,29920,13, , 
95492,8/6/21,1936,29920,9, , 
95492,8/5/21,1927,29920,0, , 
95492,8/4/21,1927,29920,5, , 
95492,8/3/21,1922,29920,31, ,0.628814
95492,8/2/21,1891,29920,0, , 
95492,8/1/21,1891,29920,0, , 
95492,7/31/21,1891,29920,6, , 
95492,7/30/21,1885,29920,9, , 
95492,7/29/21,1876,29920,9, , 
95492,7/28/21,1867,29920,3, , 
95492,7/27/21,1864,29920,24, ,0.624782
95492,7/26/21,1840,29920,9, , 
95492,7/25/21,1831,29920,0, , 
95492,7/24/21,1831,29920,3, , 
95492,7/23/21,1828,29920,15, , 
95492,7/22/21,1813,29920,6, , 
95492,7/21/21,1807,29920,4, , 
95492,7/20/21,1803,29920,9, ,0.619931
95492,7/19/21,1794,29920,2, , 
95492,7/18/21,1792,29920,0, , 
95492,7/17/21,1792,29920,7, , 
95492,7/16/21,1785,29920,8, , 
95492,7/15/21,1777,29920,4, , 
95492,7/14/21,1773,29920,-1, , 
95492,7/13/21,1774,29920,9, ,0.615319
95492,7/12/21,1765,29920,0, , 
95492,7/11/21,1765,29920,0, , 
95492,7/10/21,1765,29920,8, , 
95492,7/9/21,1757,29920,1, , 
95492,7/8/21,1756,29920,2, , 
95492,7/7/21,1754,29920,8, , 
95492,7/6/21,1746,29920,-2, ,0.609819
95492,7/5/21,1748,29920,0, , 
95492,7/4/21,1748,29920,4, , 
95492,7/3/21,1744,29920,0, , 
95492,7/2/21,1744,29920,3, , 
95492,7/1/21,1741,29920,3, , 
95492,6/30/21,1738,29920,8, , 
95492,6/29/21,1730,29920,-9, ,0.605104
95492,6/28/21,1739,29920,0, , 
95492,6/27/21,1739,29920,0, , 
95492,6/26/21,1739,29920,2, , 
95492,6/25/21,1737,29920,2, , 
95492,6/24/21,1735,29920,8, , 
95492,6/23/21,1727,29920,1, , 
95492,6/22/21,1726,29920,5, ,0.600355
95492,6/21/21,1721,29920,1, , 
95492,6/20/21,1720,29920,0, , 
95492,6/19/21,1720,29920,2, , 
95492,6/18/21,1718,29920,0, , 
95492,6/17/21,1718,29920,5, , 
95492,6/16/21,1713,29920,0, , 
95492,6/15/21,1713,29920,0, ,0.591404
95492,6/14/21,1713,29920,0, , 
95492,6/13/21,1713,29920,0, , 
95492,6/12/21,1713,29920,3, , 
95492,6/11/21,1710,29920,2, , 
95492,6/10/21,1708,29920,3, , 
95492,6/9/21,1705,29920,7, , 
95492,6/8/21,1698,29920,2, ,0.579106
95492,6/7/21,1696,29920,0, , 
95492,6/6/21,1696,29920,0, , 
95492,6/5/21,1696,29920,2, , 
95492,6/4/21,1694,29920,0, , 
95492,6/3/21,1694,29920,0, , 
95492,6/2/21,1694,29920,1, , 
95492,6/1/21,1693,29920,1, ,0.558198
95492,5/31/21,1692,29920,0, , 
95492,5/30/21,1692,29920,0, , 
95492,5/29/21,1692,29920,11, , 
95492,5/28/21,1681,29920,0, , 
95492,5/27/21,1681,29920,0, , 
95492,5/26/21,1681,29920,0, , 
95492,5/25/21,1681,29920,0, ,0.545557
95492,5/24/21,1681,29920,0, , 
95492,5/23/21,1681,29920,0, , 
95492,5/22/21,1681,29920,0, , 
95492,5/21/21,1681,29920,0, , 
95492,5/20/21,1681,29920,0, , 
95492,5/19/21,1681,29920,0, , 
95492,5/18/21,1681,29920,0, ,0.523385
95492,5/17/21,1681,29920,0, , 
95492,5/16/21,1681,29920,0, , 
95492,5/15/21,1681,29920,0, , 
95492,5/14/21,1681,29920,0, , 
95492,5/13/21,1681,29920,1, , 
95492,5/12/21,1680,29920,0, , 
95492,5/11/21,1680,29920,0, ,0.491545
95492,5/10/21,1680,29920,5, , 
95492,5/9/21,1675,29920,0, , 
95492,5/8/21,1675,29920,0, , 
95492,5/7/21,1675,29920,0, , 
95492,5/6/21,1675,29920,0, , 
95492,5/5/21,1675,29920,0, , 
95492,5/4/21,1675,29920,0, ,0.460934
95492,5/3/21,1675,29920,0, , 
95492,5/2/21,1675,29920,2, , 
95492,5/1/21,1673,29920,0, , 
95492,4/30/21,1673,29920,4, , 
95492,4/29/21,1669,29920,1, , 
95492,4/28/21,1668,29920,1, , 
95492,4/27/21,1667,29920,3, ,0.421339
95492,4/26/21,1664,29920,0, , 
95492,4/25/21,1664,29920,1, , 
95492,4/24/21,1663,29920,3, , 
95492,4/23/21,1660,29920,0, , 
95492,4/22/21,1660,29920,3, , 
