Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/liter of wastewater),Proportion of Population Fully Vaccinated
95422,2/17/23,2851,15550,0, , 
95422,2/16/23,2851,15550,0,206887.3, 
95422,2/15/23,2851,15550,0, , 
95422,2/14/23,2851,15550,0, ,0.488468
95422,2/13/23,2851,15550,0,219404.3, 
95422,2/12/23,2851,15550,0,63073.9, 
95422,2/11/23,2851,15550,0, , 
95422,2/10/23,2851,15550,0, , 
95422,2/9/23,2851,15550,0,92691.8, 
95422,2/8/23,2851,15550,0, , 
95422,2/7/23,2851,15550,0, ,0.488405
95422,2/6/23,2851,15550,0,42945.3, 
95422,2/5/23,2851,15550,0,41083.7, 
95422,2/4/23,2851,15550,0, , 
95422,2/3/23,2851,15550,0, , 
95422,2/2/23,2851,15550,0,113472.9, 
95422,2/1/23,2851,15550,0, , 
95422,1/31/23,2851,15550,0, ,0.488277
95422,1/30/23,2851,15550,0,61147.6, 
95422,1/29/23,2851,15550,0,217057.7, 
95422,1/28/23,2851,15550,0, , 
95422,1/27/23,2851,15550,0, , 
95422,1/26/23,2851,15550,0,166153.3, 
95422,1/25/23,2851,15550,0, , 
95422,1/24/23,2851,15550,0, ,0.488214
95422,1/23/23,2851,15550,0,144239.5, 
95422,1/22/23,2851,15550,0,135433.9879, 
95422,1/21/23,2851,15550,0, , 
95422,1/20/23,2851,15550,0, , 
95422,1/19/23,2851,15550,0,154724.3347, 
95422,1/18/23,2851,15550,0, , 
95422,1/17/23,2851,15550,0, ,0.48815
95422,1/16/23,2851,15550,0,349484.2, 
95422,1/15/23,2851,15550,0,200725, 
95422,1/14/23,2851,15550,0, , 
95422,1/13/23,2851,15550,0, , 
95422,1/12/23,2851,15550,0,45782.00817, 
95422,1/11/23,2851,15550,0, , 
95422,1/10/23,2851,15550,0, ,0.488086
95422,1/9/23,2851,15550,0,58979.3, 
95422,1/8/23,2851,15550,0,44063.3, 
95422,1/7/23,2851,15550,0, , 
95422,1/6/23,2851,15550,0, , 
95422,1/5/23,2851,15550,0,78625.26703, 
95422,1/4/23,2851,15550,0, , 
95422,1/3/23,2851,15550,0, ,0.488022
95422,1/2/23,2851,15550,0,328041.7887, 
95422,1/1/23,2851,15550,0,348650.6551, 
95422,12/31/22,2851,15550,0, , 
95422,12/30/22,2851,15550,0, , 
95422,12/29/22,2851,15550,0,392788.0859, 
95422,12/28/22,2851,15550,0,289088.7044, 
95422,12/27/22,2851,15550,0, ,0.487959
95422,12/26/22,2851,15550,0,303742.5028, 
95422,12/25/22,2851,15550,0,154882.019, 
95422,12/24/22,2851,15550,0, , 
95422,12/23/22,2851,15550,0, , 
95422,12/22/22,2851,15550,0,140525.2304, 
95422,12/21/22,2851,15550,0, , 
95422,12/20/22,2851,15550,0, ,0.487959
95422,12/19/22,2851,15550,0,332306.7017, 
95422,12/18/22,2851,15550,0,526137.6, 
95422,12/17/22,2851,15550,0, , 
95422,12/16/22,2851,15550,0, , 
95422,12/15/22,2851,15550,0,448578.1, 
95422,12/14/22,2851,15550,0, , 
95422,12/13/22,2851,15550,0, ,0.487895
95422,12/12/22,2851,15550,0,591775, 
95422,12/11/22,2851,15550,0,328330.6274, 
95422,12/10/22,2851,15550,0, , 
95422,12/9/22,2851,15550,0, , 
95422,12/8/22,2851,15550,0,432031.9519, 
95422,12/7/22,2851,15550,0, , 
95422,12/6/22,2851,15550,0, ,0.487704
95422,12/5/22,2851,15550,0,121834.4828, 
95422,12/4/22,2851,15550,0,300970.9, 
95422,12/3/22,2851,15550,0, , 
95422,12/2/22,2851,15550,0, , 
95422,12/1/22,2851,15550,0,664463.6231, 
95422,11/30/22,2851,15550,0, , 
95422,11/29/22,2851,15550,0, ,0.48764
95422,11/28/22,2851,15550,0,415626.3, 
95422,11/27/22,2851,15550,0,541017.8, 
95422,11/26/22,2851,15550,0, , 
95422,11/25/22,2851,15550,0, , 
95422,11/24/22,2851,15550,0, , 
95422,11/23/22,2851,15550,0, , 
95422,11/22/22,2851,15550,0,354953.776,0.487576
95422,11/21/22,2851,15550,0, , 
95422,11/20/22,2851,15550,0,176688.5986, 
95422,11/19/22,2851,15550,0, , 
95422,11/18/22,2851,15550,0, , 
95422,11/17/22,2851,15550,0,394957.1737, 
95422,11/16/22,2851,15550,0, , 
95422,11/15/22,2851,15550,0, ,0.487576
95422,11/14/22,2851,15550,0,266666.8701, 
