Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/liter of wastewater),Proportion of Population Fully Vaccinated
94607,10/16/22,6552,26646,0, , 
94607,10/15/22,6552,26646,0, , 
94607,10/14/22,6552,26646,1925,23143.5, 
94607,10/13/22,4627,26646,-1916,228059.9, 
94607,10/12/22,6543,26646,0, , 
94607,10/11/22,6543,26646,4,162043.3333,0.81117
94607,10/10/22,6539,26646,0, , 
94607,10/9/22,6539,26646,0, , 
94607,10/8/22,6539,26646,0, , 
94607,10/7/22,6539,26646,0, , 
94607,10/6/22,6539,26646,-428,202056.6667, 
94607,10/5/22,6967,26646,1986,230060, 
94607,10/4/22,4981,26646,-1528,404871.8709,0.810461
94607,10/3/22,6509,26646,0, , 
94607,10/2/22,6509,26646,0, , 
94607,10/1/22,6509,26646,0, , 
94607,9/30/22,6509,26646,5, , 
94607,9/29/22,6504,26646,2,303235.0566, 
94607,9/28/22,6502,26646,2,218610.106, 
94607,9/27/22,6500,26646,4,260147.6816,0.80979
94607,9/26/22,6496,26646,9, , 
94607,9/25/22,6487,26646,0, , 
94607,9/24/22,6487,26646,0, , 
94607,9/23/22,6487,26646,5, , 
94607,9/22/22,6482,26646,-220,353773.3561, 
94607,9/21/22,6702,26646,-48,218359.3038, 
94607,9/20/22,6750,26646,-404,186070.933,0.809156
94607,9/19/22,7154,26646,408, , 
94607,9/18/22,6746,26646,0, , 
94607,9/17/22,6746,26646,0, , 
94607,9/16/22,6746,26646,164, , 
94607,9/15/22,6582,26646,59,303237.4573, 
94607,9/14/22,6523,26646,94,72834.16367, 
94607,9/13/22,6429,26646,0,262605.7892,0.808448
94607,9/12/22,6429,26646,12, , 
94607,9/11/22,6417,26646,0, , 
94607,9/10/22,6417,26646,0, , 
94607,9/9/22,6417,26646,11, , 
94607,9/8/22,6406,26646,5,317321.4823, 
94607,9/7/22,6401,26646,12,118028.0724, 
94607,9/6/22,6389,26646,0,379438.1205,0.808224
94607,9/5/22,6389,26646,0, , 
94607,9/4/22,6389,26646,0, , 
94607,9/3/22,6389,26646,0, , 
94607,9/2/22,6389,26646,0,308740.3361, 
94607,9/1/22,6389,26646,6,331442.9016, 
94607,8/31/22,6383,26646,-9, , 
94607,8/30/22,6392,26646,-4,57709.60744,0.807516
94607,8/29/22,6396,26646,-14, , 
94607,8/28/22,6410,26646,0, , 
94607,8/27/22,6410,26646,0, , 
94607,8/26/22,6410,26646,6, , 
94607,8/25/22,6404,26646,35,198738.678, 
94607,8/24/22,6369,26646,0, , 
94607,8/23/22,6369,26646,0,159243.2251,0.80677
94607,8/22/22,6369,26646,0, , 
94607,8/21/22,6369,26646,0, , 
94607,8/20/22,6369,26646,0, , 
94607,8/19/22,6369,26646,4, , 
94607,8/18/22,6365,26646,6,1004408.875, 
94607,8/17/22,6359,26646,7,296417.6534, 
94607,8/16/22,6352,26646,24,407005.6356,0.805876
94607,8/15/22,6328,26646,0, , 
94607,8/14/22,6328,26646,0, , 
94607,8/13/22,6328,26646,4, , 
94607,8/12/22,6324,26646,10, , 
94607,8/11/22,6314,26646,0,398591.9291, 
94607,8/10/22,6314,26646,-2,561715.861, 
94607,8/9/22,6316,26646,2,489630.3507,0.80472
94607,8/8/22,6314,26646,21, , 
94607,8/7/22,6293,26646,0, , 
94607,8/6/22,6293,26646,0, , 
94607,8/5/22,6293,26646,-19, , 
94607,8/4/22,6312,26646,0,680603.8208, 
94607,8/3/22,6312,26646,0,551759.786, 
94607,8/2/22,6312,26646,0,584372.3755,0.803974
94607,8/1/22,6312,26646,47, , 
94607,7/31/22,6265,26646,0, , 
94607,7/30/22,6265,26646,0, , 
94607,7/29/22,6265,26646,0, , 
94607,7/28/22,6265,26646,14,775052.0833, 
94607,7/27/22,6251,26646,0,760675.6795, 
94607,7/26/22,6251,26646,28,850038.4725,0.803042
94607,7/25/22,6223,26646,0, , 
94607,7/24/22,6223,26646,0, , 
94607,7/23/22,6223,26646,0, , 
94607,7/22/22,6223,26646,1, , 
94607,7/21/22,6222,26646,34,1023311.849, 
94607,7/20/22,6188,26646,92,865918.2739, 
94607,7/19/22,6096,26646,0,788615.8244,0.801812
94607,7/18/22,6096,26646,0, , 
94607,7/17/22,6096,26646,0, , 
94607,7/16/22,6096,26646,0, , 
94607,7/15/22,6096,26646,0,677871.1548, 
94607,7/14/22,6096,26646,19,767148.702, 
94607,7/13/22,6077,26646,15, , 
94607,7/12/22,6062,26646,49,971001.4242,0.801029
94607,7/11/22,6013,26646,0, , 
94607,7/10/22,6013,26646,0, , 
94607,7/9/22,6013,26646,0, , 
94607,7/8/22,6013,26646,37, , 
94607,7/7/22,5976,26646,0,1051236.369, 
94607,7/6/22,5976,26646,36,1200787.842, 
94607,7/5/22,5940,26646,0,1410568.97,0.800395
94607,7/4/22,5940,26646,9, , 
94607,7/3/22,5931,26646,0, , 
94607,7/2/22,5931,26646,2, , 
94607,7/1/22,5929,26646,0,16169.21139, 
94607,6/30/22,5929,26646,23, , 
94607,6/29/22,5906,26646,6,382144.1142, 
94607,6/28/22,5900,26646,44,921979.4312,0.799724
94607,6/27/22,5856,26646,0, , 
94607,6/26/22,5856,26646,0, , 
94607,6/25/22,5856,26646,16, , 
94607,6/24/22,5840,26646,6,311595.1538, 
94607,6/23/22,5834,26646,27,1076807.861, 
94607,6/22/22,5807,26646,0,1043033, 
94607,6/21/22,5807,26646,28, ,0.799389
94607,6/20/22,5779,26646,0, , 
94607,6/19/22,5779,26646,0, , 
94607,6/18/22,5779,26646,47, , 
94607,6/17/22,5732,26646,0, , 
94607,6/16/22,5732,26646,200,741996.6024, 
94607,6/15/22,5532,26646,0,666374.4303, 
94607,6/14/22,5532,26646,0,937569.2952,0.798792
94607,6/13/22,5532,26646,0, , 
94607,6/12/22,5532,26646,0, , 
94607,6/11/22,5532,26646,0, , 
94607,6/10/22,5532,26646,0, , 
94607,6/9/22,5532,26646,0,1239868.612, 
94607,6/8/22,5532,26646,0,641963.1755, 
94607,6/7/22,5532,26646,0,717893.5954,0.798233
94607,6/6/22,5532,26646,0, , 
94607,6/5/22,5532,26646,0, , 
94607,6/4/22,5532,26646,0, , 
94607,6/3/22,5532,26646,0, , 
94607,6/2/22,5532,26646,108,1179195.475, 
94607,6/1/22,5424,26646,-84,623957.1126, 
94607,5/31/22,5508,26646,36,672970.0317,0.797338
94607,5/30/22,5472,26646,-22, , 
94607,5/29/22,5494,26646,34, , 
94607,5/28/22,5460,26646,0, , 
94607,5/27/22,5460,26646,38, , 
94607,5/26/22,5422,26646,13,778138.5498, 
94607,5/25/22,5409,26646,27,897274.5972, 
94607,5/24/22,5382,26646,0,875808.8786,0.796592
94607,5/23/22,5382,26646,-3, , 
94607,5/22/22,5385,26646,6, , 
94607,5/21/22,5379,26646,55, , 
94607,5/20/22,5324,26646,0, , 
94607,5/19/22,5324,26646,-8,675478.1698, 
94607,5/18/22,5332,26646,9,709964.4165, 
94607,5/17/22,5323,26646,2,419306.4168,0.795474
94607,5/16/22,5321,26646,16, , 
94607,5/15/22,5305,26646,15, , 
94607,5/14/22,5290,26646,12, , 
94607,5/13/22,5278,26646,13, , 
94607,5/12/22,5265,26646,13,1226923.014, 
94607,5/11/22,5252,26646,7,539220.9269, 
94607,5/10/22,5245,26646,3,317919.8507,0.79484
94607,5/9/22,5242,26646,8, , 
94607,5/8/22,5234,26646,8, , 
94607,5/7/22,5226,26646,42, , 
94607,5/6/22,5184,26646,11, , 
94607,5/5/22,5173,26646,11,487197.0927, 
94607,5/4/22,5162,26646,9,284118.0725, 
94607,5/3/22,5153,26646,12,361927.8056,0.794169
94607,5/2/22,5141,26646,8, , 
94607,5/1/22,5133,26646,0, , 
94607,4/30/22,5133,26646,18, , 
94607,4/29/22,5115,26646,0, , 
94607,4/28/22,5115,26646,9,413938.7919, 
94607,4/27/22,5106,26646,0,252203.7862, 
94607,4/26/22,5106,26646,55,210315.3025,0.793312
94607,4/25/22,5051,26646,16, , 
94607,4/24/22,5035,26646,0, , 
94607,4/23/22,5035,26646,0, , 
94607,4/22/22,5035,26646,6, , 
94607,4/21/22,5029,26646,5,382689.4328, 
94607,4/20/22,5024,26646,8,1328.845421, 
94607,4/19/22,5016,26646,-2,0,0.792603
94607,4/18/22,5018,26646,4, , 
94607,4/17/22,5014,26646,4, , 
94607,4/16/22,5010,26646,0, , 
94607,4/15/22,5010,26646,4, , 
94607,4/14/22,5006,26646,8,185487.3149, 
94607,4/13/22,4998,26646,0,149434.9009, 
94607,4/12/22,4998,26646,4,43949.37261,0.791224
94607,4/11/22,4994,26646,0, , 
94607,4/10/22,4994,26646,6, , 
94607,4/9/22,4988,26646,0, , 
94607,4/8/22,4988,26646,7, , 
94607,4/7/22,4981,26646,0,100874.057, 
94607,4/6/22,4981,26646,0,75822.22943, 
94607,4/5/22,4981,26646,7,20938.97517,0.790329
94607,4/4/22,4974,26646,0, , 
94607,4/3/22,4974,26646,0, , 
94607,4/2/22,4974,26646,0, , 
94607,4/1/22,4974,26646,0, , 
94607,3/31/22,4974,26646,4,19318.48753, 
94607,3/30/22,4970,26646,7,33659.36139, 
94607,3/29/22,4963,26646,3,25283.69315,0.789136
94607,3/28/22,4960,26646,0, , 
94607,3/27/22,4960,26646,0, , 
94607,3/26/22,4960,26646,0, , 
94607,3/25/22,4960,26646,2, , 
94607,3/24/22,4958,26646,9,45212.20561, 
94607,3/23/22,4949,26646,0,28659.90332, 
94607,3/22/22,4949,26646,1,31748.00982,0.787757
94607,3/21/22,4948,26646,2, , 
94607,3/20/22,4946,26646,0, , 
94607,3/19/22,4946,26646,7, , 
94607,3/18/22,4939,26646,4, , 
94607,3/17/22,4935,26646,10,23265.64998, 
94607,3/16/22,4925,26646,0,60825.21588, 
94607,3/15/22,4925,26646,0,13628.91293,0.786601
94607,3/14/22,4925,26646,0, , 
94607,3/13/22,4925,26646,0, , 
94607,3/12/22,4925,26646,0, , 
94607,3/11/22,4925,26646,17, , 
94607,3/10/22,4908,26646,-9,31602.58718, 
94607,3/9/22,4917,26646,-2,15809.24544, 
94607,3/8/22,4919,26646,-13,10416.33841,0.785557
94607,3/7/22,4932,26646,7, , 
94607,3/6/22,4925,26646,5, , 
94607,3/5/22,4920,26646,0, , 
94607,3/4/22,4920,26646,-1, , 
94607,3/3/22,4921,26646,12,34343.66269, 
94607,3/2/22,4909,26646,0,20169.74298, 
94607,3/1/22,4909,26646,152,27094.78068,0.783619
94607,2/28/22,4757,26646,0, , 
94607,2/27/22,4757,26646,0, , 
94607,2/26/22,4757,26646,0, , 
94607,2/25/22,4757,26646,0,29151.45721, 
94607,2/24/22,4757,26646,0,35977.7854, 
94607,2/23/22,4757,26646,0,43491.76863, 
94607,2/22/22,4757,26646,0, ,0.781344
94607,2/21/22,4757,26646,0, , 
94607,2/20/22,4757,26646,83, , 
94607,2/19/22,4674,26646,0, , 
94607,2/18/22,4674,26646,0, , 
94607,2/17/22,4674,26646,0,20835.39148, 
94607,2/16/22,4674,26646,0,31026.37419, 
94607,2/15/22,4674,26646,-43,68515.1292,0.778325
94607,2/14/22,4717,26646,11, , 
94607,2/13/22,4706,26646,15, , 
94607,2/12/22,4691,26646,14, , 
94607,2/11/22,4677,26646,0, , 
94607,2/10/22,4677,26646,22,52466.71592, 
94607,2/9/22,4655,26646,0,87743.4697, 
94607,2/8/22,4655,26646,26,7835.770273,0.775454
94607,2/7/22,4629,26646,0, , 
94607,2/6/22,4629,26646,12, , 
94607,2/5/22,4617,26646,8, , 
94607,2/4/22,4609,26646,25, , 
94607,2/3/22,4584,26646,76,114586.9144, 
94607,2/2/22,4508,26646,-39, , 
94607,2/1/22,4547,26646,159,83145.18194,0.771688
94607,1/31/22,4388,26646,11, , 
94607,1/30/22,4377,26646,27, , 
94607,1/29/22,4350,26646,47, , 
94607,1/28/22,4303,26646,83, , 
94607,1/27/22,4220,26646,56,233182.3179, 
94607,1/26/22,4164,26646,72,610459.6692, 
94607,1/25/22,4092,26646,64,504948.6902,0.767327
94607,1/24/22,4028,26646,14, , 
94607,1/23/22,4014,26646,37, , 
94607,1/22/22,3977,26646,94, , 
94607,1/21/22,3883,26646,71,561645.6557, 
94607,1/20/22,3812,26646,884,715094.0937, 
94607,1/19/22,2928,26646,8,663041.1063, 
94607,1/18/22,2920,26646,5, ,0.763785
94607,1/17/22,2915,26646,-10, , 
94607,1/16/22,2925,26646,25, , 
94607,1/15/22,2900,26646,-1, , 
94607,1/14/22,2901,26646,19, , 
94607,1/13/22,2882,26646,17, , 
94607,1/12/22,2865,26646,35,746625.8617, 
94607,1/11/22,2830,26646,-5,868830.6855,0.760019
94607,1/10/22,2835,26646,12,829041.0802, 
94607,1/9/22,2823,26646,4, , 
94607,1/8/22,2819,26646,16, , 
94607,1/7/22,2803,26646,145,311173.291, 
94607,1/6/22,2658,26646,-32,388803.382, 
94607,1/5/22,2690,26646,81,455012.7969, 
94607,1/4/22,2609,26646,0, ,0.75398
94607,1/3/22,2609,26646,24, , 
94607,1/2/22,2585,26646,0, , 
94607,1/1/22,2585,26646,0, , 
94607,12/31/21,2585,26646,29, , 
94607,12/30/21,2556,26646,42,126633.0782, 
94607,12/29/21,2514,26646,21,323973.6665, 
94607,12/28/21,2493,26646,32, ,0.75055
94607,12/27/21,2461,26646,48, , 
94607,12/26/21,2413,26646,0, , 
94607,12/25/21,2413,26646,0, , 
94607,12/24/21,2413,26646,30, , 
94607,12/23/21,2383,26646,-3, , 
94607,12/22/21,2386,26646,0, , 
94607,12/21/21,2386,26646,24,19405.86143,0.746486
94607,12/20/21,2362,26646,0, , 
94607,12/19/21,2362,26646,0, , 
94607,12/18/21,2362,26646,12, , 
94607,12/17/21,2350,26646,3, , 
94607,12/16/21,2347,26646,24,55805.57753, 
94607,12/15/21,2323,26646,0,11390.1299, 
94607,12/14/21,2323,26646,0,46193.08431,0.742795
94607,12/13/21,2323,26646,0, , 
94607,12/12/21,2323,26646,0, , 
94607,12/11/21,2323,26646,0, , 
94607,12/10/21,2323,26646,0, , 
94607,12/9/21,2323,26646,0,25800.90175, 
94607,12/8/21,2323,26646,0,29432.59734, 
94607,12/7/21,2323,26646,6,18807.45005,0.733177
94607,12/6/21,2317,26646,12, , 
94607,12/5/21,2305,26646,0, , 
94607,12/4/21,2305,26646,1, , 
94607,12/3/21,2304,26646,7, , 
94607,12/2/21,2297,26646,3,22793.82402, 
94607,12/1/21,2294,26646,1,109880.5888, 
94607,11/30/21,2293,26646,2,9042.988405,0.727249
94607,11/29/21,2291,26646,1, , 
94607,11/28/21,2290,26646,4, , 
94607,11/27/21,2286,26646,-1, , 
94607,11/26/21,2287,26646,0, , 
94607,11/25/21,2287,26646,5, , 
94607,11/24/21,2282,26646,0,8932.129501, 
94607,11/23/21,2282,26646,2,6092.734942,0.724341
94607,11/22/21,2280,26646,4,28115.68915, 
94607,11/21/21,2276,26646,0, , 
94607,11/20/21,2276,26646,3, , 
94607,11/19/21,2273,26646,11, , 
94607,11/18/21,2262,26646,0,12848.8776, 
94607,11/17/21,2262,26646,0,20331.04989, 
94607,11/16/21,2262,26646,0,21036.77694,0.721321
94607,11/15/21,2262,26646,7, , 
94607,11/14/21,2255,26646,0, , 
94607,11/13/21,2255,26646,0, , 
94607,11/12/21,2255,26646,-1, , 
94607,11/11/21,2256,26646,6,17068.8039, 
94607,11/10/21,2250,26646,-1,7647.35174, 
94607,11/9/21,2251,26646,6,26497.24589,0.718264
94607,11/8/21,2245,26646,0, , 
94607,11/7/21,2245,26646,-14, , 
94607,11/6/21,2259,26646,5, , 
94607,11/5/21,2254,26646,2, , 
94607,11/4/21,2252,26646,0,35002.82099, 
94607,11/3/21,2252,26646,13,32107.7254, 
94607,11/2/21,2239,26646,0,19106.10284,0.714536
94607,11/1/21,2239,26646,0, , 
94607,10/31/21,2239,26646,0, , 
94607,10/30/21,2239,26646,0, , 
94607,10/29/21,2239,26646,4, , 
94607,10/28/21,2235,26646,1,39316.73162, 
94607,10/27/21,2234,26646,3,19157.72439, 
94607,10/26/21,2231,26646,7,2640.941858,0.711255
94607,10/25/21,2224,26646,7, , 
94607,10/24/21,2217,26646,0, , 
94607,10/23/21,2217,26646,15, , 
94607,10/22/21,2202,26646,0, , 
94607,10/21/21,2202,26646,0,30321.86676, 
94607,10/20/21,2202,26646,0,28533.68687, 
94607,10/19/21,2202,26646,0,35067.2825,0.707042
94607,10/18/21,2202,26646,0, , 
94607,10/17/21,2202,26646,0, , 
94607,10/16/21,2202,26646,0, , 
94607,10/15/21,2202,26646,0, , 
94607,10/14/21,2202,26646,7,45488.47454, 
94607,10/13/21,2195,26646,0,56429.70345, 
94607,10/12/21,2195,26646,2,26421.54017,0.703091
94607,10/11/21,2193,26646,12, , 
94607,10/10/21,2181,26646,0, , 
94607,10/9/21,2181,26646,6, , 
94607,10/8/21,2175,26646,1, , 
94607,10/7/21,2174,26646,4,172434.8557, 
94607,10/6/21,2170,26646,0,36042.35135, 
94607,10/5/21,2170,26646,0,59043.60539,0.699325
94607,10/4/21,2170,26646,2, , 
94607,10/3/21,2168,26646,4, , 
94607,10/2/21,2164,26646,14, , 
94607,10/1/21,2150,26646,0, , 
94607,9/30/21,2150,26646,1,106199.4978, 
94607,9/29/21,2149,26646,0,36629.14766, 
94607,9/28/21,2149,26646,12,155126.0128,0.694367
94607,9/27/21,2137,26646,0, , 
94607,9/26/21,2137,26646,0, , 
94607,9/25/21,2137,26646,0, , 
94607,9/24/21,2137,26646,0, , 
94607,9/23/21,2137,26646,0,28117.90647, 
94607,9/22/21,2137,26646,0,97419.89003, 
94607,9/21/21,2137,26646,0,35588.83266,0.690266
94607,9/20/21,2137,26646,0, , 
94607,9/19/21,2137,26646,0, , 
94607,9/18/21,2137,26646,0, , 
94607,9/17/21,2137,26646,8, , 
94607,9/16/21,2129,26646,4,111383.3965, 
94607,9/15/21,2125,26646,9,93368.16725, 
94607,9/14/21,2116,26646,0,68779.1471,0.684636
94607,9/13/21,2116,26646,0, , 
94607,9/12/21,2116,26646,9, , 
94607,9/11/21,2107,26646,7, , 
94607,9/10/21,2100,26646,0, , 
94607,9/9/21,2100,26646,13,94140.54322, 
94607,9/8/21,2087,26646,0,95343.42984, 
94607,9/7/21,2087,26646,6,61598.07894,0.678559
94607,9/6/21,2081,26646,6, , 
94607,9/5/21,2075,26646,7, , 
94607,9/4/21,2068,26646,5, , 
94607,9/3/21,2063,26646,11, , 
94607,9/2/21,2052,26646,55,93417.16687, 
94607,9/1/21,1997,26646,0,82432.2494, 
94607,8/31/21,1997,26646,0,69220.53267,0.67211
94607,8/30/21,1997,26646,2, , 
94607,8/29/21,1995,26646,1, , 
94607,8/28/21,1994,26646,21, , 
94607,8/27/21,1973,26646,17, , 
94607,8/26/21,1956,26646,0,93394.79776, 
94607,8/25/21,1956,26646,27, , 
94607,8/24/21,1929,26646,0,86357.36692,0.664243
94607,8/23/21,1929,26646,0, , 
94607,8/22/21,1929,26646,2, , 
94607,8/21/21,1927,26646,22, , 
94607,8/20/21,1905,26646,0, , 
94607,8/19/21,1905,26646,0, , 
94607,8/18/21,1905,26646,5, , 
94607,8/17/21,1900,26646,20,92254.45106,0.658055
94607,8/16/21,1880,26646,4, , 
94607,8/15/21,1876,26646,71, , 
94607,8/14/21,1805,26646,0, , 
94607,8/13/21,1805,26646,0, , 
94607,8/12/21,1805,26646,0,82308.96469, 
94607,8/11/21,1805,26646,0, , 
94607,8/10/21,1805,26646,0,212565.6392,0.652127
94607,8/9/21,1805,26646,18, , 
94607,8/8/21,1787,26646,9, , 
94607,8/7/21,1778,26646,0, , 
94607,8/6/21,1778,26646,20, , 
94607,8/5/21,1758,26646,5,42811.83047, 
94607,8/4/21,1753,26646,35, , 
94607,8/3/21,1718,26646,0,99783.00437,0.647616
94607,8/2/21,1718,26646,4, , 
94607,8/1/21,1714,26646,3, , 
94607,7/31/21,1711,26646,34, , 
94607,7/30/21,1677,26646,0, , 
94607,7/29/21,1677,26646,15,481952.8502, 
94607,7/28/21,1662,26646,0, , 
94607,7/27/21,1662,26646,21,158653.6383,0.64057
94607,7/26/21,1641,26646,-1,1074536.066, 
94607,7/25/21,1642,26646,14, , 
94607,7/24/21,1628,26646,10, , 
94607,7/23/21,1618,26646,15, , 
94607,7/22/21,1603,26646,135,164670.6842, 
94607,7/21/21,1468,26646,0, , 
94607,7/20/21,1468,26646,0,166381.1516,0.634567
94607,7/19/21,1468,26646,0, , 
94607,7/18/21,1468,26646,0, , 
94607,7/17/21,1468,26646,0, , 
94607,7/16/21,1468,26646,0, , 
94607,7/15/21,1468,26646,0,122229.8177, 
94607,7/14/21,1468,26646,0, , 
94607,7/13/21,1468,26646,0,78441.12831,0.627819
94607,7/12/21,1468,26646,0, , 
94607,7/11/21,1468,26646,0, , 
94607,7/10/21,1468,26646,0, , 
94607,7/9/21,1468,26646,0, , 
94607,7/8/21,1468,26646,4,109509.6112, 
94607,7/7/21,1464,26646,3, , 
94607,7/6/21,1461,26646,2,36345.89729,0.621071
94607,7/5/21,1459,26646,0, , 
94607,7/4/21,1459,26646,0, , 
94607,7/3/21,1459,26646,-1, , 
94607,7/2/21,1460,26646,2, , 
94607,7/1/21,1458,26646,0,62691.50618, 
94607,6/30/21,1458,26646,1, , 
94607,6/29/21,1457,26646,-1,32241.75734,0.613764
94607,6/28/21,1458,26646,2, , 
94607,6/27/21,1456,26646,1, , 
94607,6/26/21,1455,26646,9, , 
94607,6/25/21,1446,26646,8, , 
94607,6/24/21,1438,26646,1,20874.55702, 
94607,6/23/21,1437,26646,2, , 
94607,6/22/21,1435,26646,0,47871.84206,0.602319
94607,6/21/21,1435,26646,0,56048.40705, 
94607,6/20/21,1435,26646,0, , 
94607,6/19/21,1435,26646,3, , 
94607,6/18/21,1432,26646,0, , 
94607,6/17/21,1432,26646,3,65961.92236, 
94607,6/16/21,1429,26646,0, , 
94607,6/15/21,1429,26646,0,6207.429374,0.59024
94607,6/14/21,1429,26646,2, , 
94607,6/13/21,1427,26646,3, , 
94607,6/12/21,1424,26646,0, , 
94607,6/11/21,1424,26646,4, , 
94607,6/10/21,1420,26646,0,10781.69937, 
